id,time,x_pix,y_pix,w_pix,h_pix
4.0,1685917629.33,74.163,108.989,11.486,10.429
1.0,1685917628.67,98.569,75.368,7.599,5.225
2.0,1685917628.67,57.248,108.065,10.885,9.137
3.0,1685917628.67,77.991,115.244,12.312,11.342
4.0,1685917628.67,66.832,97.54,10.25,9.151
8.0,1685917631.73,156.277,106.847,12.298,9.445
10.0,1685917631.73,338.367,152.785,15.211,12.153
11.0,1685917631.73,241.984,150.188,26.433,16.997
12.0,1685917631.73,107.46,159.62,19.246,19.821
6.0,1685917631.73,84.637,164.6,19.523,23.11
13.0,1685917631.73,306.441,136.017,16.912,11.343
2.0,1685917630.4,84.888,170.161,18.769,20.902
3.0,1685917630.4,139.692,203.86,28.303,33.873
4.0,1685917630.4,94.091,139.533,16.315,17.171
6.0,1685917630.4,60.828,114.283,10.562,10.385
8.0,1685917630.4,239.695,150.208,24.148,15.779
1.0,1685917627.47,117.052,85.253,8.957,6.166
1.0,1685917628.53,100.339,76.553,7.777,4.606
2.0,1685917628.53,55.627,105.52,9.121,8.508
3.0,1685917628.53,75.812,111.439,12.224,11.969
4.0,1685917628.53,65.227,95.484,9.703,8.254
8.0,1685917631.67,159.169,108.269,12.641,9.247
10.0,1685917631.67,337.097,153.511,15.663,12.055
11.0,1685917631.67,249.343,153.79,27.44,17.526
12.0,1685917631.67,104.909,155.32,18.355,19.229
6.0,1685917631.67,82.733,161.24,18.805,20.839
13.0,1685917631.67,308.043,135.536,16.99,11.245
8.0,1685917632.2,140.7,98.449,10.949,8.119
10.0,1685917632.2,345.923,147.902,12.474,10.923
11.0,1685917632.2,203.115,129.96,20.389,13.75
12.0,1685917632.2,133.584,196.518,27.061,29.881
6.0,1685917632.2,103.016,203.153,26.638,32.308
13.0,1685917632.2,296.064,140.542,14.755,11.118
2.0,1685917630.13,77.209,154.487,16.534,17.105
3.0,1685917630.13,121.656,179.558,23.806,27.517
4.0,1685917630.13,88.196,130.017,15.167,14.819
6.0,1685917630.13,58.444,108.499,9.756,9.544
8.0,1685917630.13,270.885,166.553,29.744,19.03
1.0,1685917628.2,104.75,78.524,7.638,5.541
2.0,1685917628.2,53.762,99.684,9.921,7.958
2.0,1685917630.93,109.428,219.603,27.491,32.697
4.0,1685917630.93,112.363,167.013,22.797,24.354
8.0,1685917630.93,196.466,127.588,18.298,12.785
2.0,1685917630.27,80.825,161.768,17.332,18.609
3.0,1685917630.27,129.391,190.144,25.14,28.829
4.0,1685917630.27,91.055,134.301,15.212,15.998
6.0,1685917630.27,59.642,110.985,10.438,10.044
8.0,1685917630.27,254.289,157.778,26.932,17.274
1.0,1685917627.13,124.557,88.824,9.772,7.413
1.0,1685917627.0,127.847,90.498,9.909,6.967
1.0,1685917629.07,93.692,72.962,6.391,4.38
2.0,1685917629.07,60.564,116.224,10.774,10.542
3.0,1685917629.07,84.948,126.826,13.643,13.496
4.0,1685917629.07,70.428,103.952,10.794,9.912
1.0,1685917627.2,122.815,87.999,9.59,6.829
1.0,1685917689.8,153.411,221.607,33.898,36.755
2.0,1685917689.8,54.936,102.669,9.799,10.077
7.0,1685917689.8,71.794,107.434,11.451,10.284
2.0,1685917690.07,56.906,107.859,11.002,10.86
7.0,1685917690.07,75.213,113.573,11.982,11.144
2.0,1685917691.73,84.677,172.26,20.476,24.81
7.0,1685917691.73,138.092,205.182,30.219,33.568
32.0,1685917691.73,253.251,157.404,30.106,19.162
34.0,1685917691.73,136.888,96.314,10.822,7.714
36.0,1685917691.73,61.585,120.148,12.103,11.367
39.0,1685917691.73,311.265,132.808,14.268,9.64
41.0,1685917691.73,191.515,126.949,17.238,11.345
2.0,1685917691.27,72.143,145.308,16.262,17.786
7.0,1685917691.27,108.227,163.148,20.923,22.439
32.0,1685917691.27,330.299,198.466,43.05,27.525
34.0,1685917691.27,153.961,105.783,12.946,9.424
2.0,1685917691.93,92.506,188.419,23.791,29.886
7.0,1685917691.93,156.693,227.166,35.661,28.465
32.0,1685917691.93,230.095,145.623,26.651,16.334
34.0,1685917691.93,131.002,93.447,10.038,7.46
36.0,1685917691.93,64.002,126.42,13.725,12.563
39.0,1685917691.93,311.101,132.887,14.421,9.667
41.0,1685917691.93,178.985,120.11,15.194,10.719
1.0,1685917688.87,95.744,144.467,16.967,19.016
2.0,1685917688.87,49.152,89.117,8.626,8.094
2.0,1685917691.13,69.408,139.166,15.448,16.95
7.0,1685917691.13,102.637,154.769,19.768,20.589
2.0,1685917691.67,82.243,167.602,20.043,23.417
7.0,1685917691.67,132.764,197.565,28.689,31.77
32.0,1685917691.67,262.144,161.617,31.828,19.871
34.0,1685917691.67,139.149,97.604,10.996,8.079
36.0,1685917691.67,60.766,118.438,11.696,10.936
39.0,1685917691.67,311.303,132.769,14.162,9.626
2.0,1685917690.53,61.308,118.886,11.436,12.063
7.0,1685917690.53,84.237,128.154,14.357,13.168
1.0,1685917689.4,120.168,178.913,23.251,28.363
2.0,1685917689.4,51.629,95.973,9.525,8.628
2.0,1685917691.8,86.991,177.448,21.018,25.883
7.0,1685917691.8,143.997,214.328,32.511,36.808
32.0,1685917691.8,244.986,153.062,28.269,17.998
34.0,1685917691.8,134.888,95.326,10.794,7.838
36.0,1685917691.8,62.263,121.99,12.514,11.653
39.0,1685917691.8,311.187,132.803,14.308,9.616
41.0,1685917691.8,187.872,124.913,16.4,11.105
2.0,1685917691.2,70.96,142.054,15.877,17.475
7.0,1685917691.2,105.373,158.832,20.513,21.336
2.0,1685917690.6,62.161,120.722,12.111,12.156
7.0,1685917690.6,85.961,130.482,14.529,13.597
20.0,1685917690.6,92.174,183.555,24.183,31.475
2.0,1685917690.73,63.718,124.663,13.114,13.452
7.0,1685917690.73,89.351,135.446,15.331,14.662
20.0,1685917690.73,97.981,196.437,26.557,35.244
2.0,1685917690.2,57.949,110.437,11.328,11.452
7.0,1685917690.2,77.518,117.286,13.276,11.778
2.0,1685917690.4,59.962,115.431,10.999,11.719
7.0,1685917690.4,81.34,123.488,14.192,12.618
1.0,1685917689.87,159.047,226.989,37.006,29.984
2.0,1685917689.87,55.302,104.064,9.519,9.991
7.0,1685917689.87,72.522,108.917,11.638,10.013
1.0,1685917689.6,134.664,198.407,28.036,34.135
2.0,1685917689.6,53.164,98.958,9.727,9.763
2.0,1685917692.0,95.578,194.902,24.885,31.317
32.0,1685917692.0,223.667,142.099,25.566,15.659
34.0,1685917692.0,129.217,92.376,9.575,7.257
36.0,1685917692.0,64.603,128.743,13.769,12.729
39.0,1685917692.0,311.075,132.912,14.518,9.821
41.0,1685917692.0,175.232,117.946,14.424,10.208
1.0,1685917689.33,116.234,173.458,22.311,26.759
2.0,1685917689.33,51.135,95.085,9.131,8.067
2.0,1685917690.0,56.437,106.545,10.722,10.59
7.0,1685917690.0,74.174,112.004,11.51,10.943
2.0,1685917690.33,59.331,113.671,11.432,11.546
7.0,1685917690.33,80.237,121.063,13.715,12.427
2.0,1685917691.0,67.166,133.932,14.219,15.958
7.0,1685917691.0,97.504,147.484,17.433,18.084
1.0,1685917689.47,124.546,184.867,24.893,30.304
2.0,1685917689.47,52.35,97.017,9.681,8.93
2.0,1685917691.33,73.681,148.551,16.665,18.895
7.0,1685917691.33,111.523,167.815,21.926,23.54
32.0,1685917691.33,320.132,191.84,42.827,25.475
34.0,1685917691.33,151.404,104.497,12.497,8.99
36.0,1685917691.33,57.101,110.372,11.141,9.854
2.0,1685917689.93,55.732,105.241,9.881,10.085
7.0,1685917689.93,73.202,110.341,11.294,10.442
2.0,1685917691.53,78.165,158.992,19.136,21.388
7.0,1685917691.53,122.932,184.322,25.467,27.608
32.0,1685917691.53,281.82,172.394,36.595,20.931
34.0,1685917691.53,143.666,100.031,11.315,8.426
36.0,1685917691.53,59.742,115.138,11.858,10.753
