id,time,video_end_time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
16.0,1685917867.8,1685917866,27,217.969,114.953,22.721,17.137,-1368.28,-1120.3
7.0,1685917869.53,1685917866,53,289.142,65.752,10.661,9.405,-1334.5,-1146.07
16.0,1685917869.53,1685917866,53,283.09,58.899,8.742,6.963,-1324.19,-1149.48
31.0,1685917869.53,1685917866,53,236.706,95.718,17.891,13.706,-1358.82,-1125.95
1.0,1685917867.53,1685917866,23,310.86,61.492,11.742,9.252,-1330.13,-1153.53
4.0,1685917867.53,1685917866,23,291.915,97.147,13.909,13.858,-1361.78,-1133.34
7.0,1685917867.53,1685917866,23,219.737,149.365,29.56,24.485,-1379.87,-1117.1
1.0,1685917868.67,1685917866,40,320.021,50.105,9.522,6.279,-1310.81,-1166.83
4.0,1685917868.67,1685917866,40,307.895,67.785,10.693,9.593,-1338.16,-1148.49
7.0,1685917868.67,1685917866,40,271.949,85.459,15.266,12.576,-1353.16,-1134.0
16.0,1685917868.67,1685917866,40,261.675,76.806,14.823,10.293,-1345.23,-1135.43
16.0,1685917869.93,1685917866,59,291.222,54.264,9.461,7.608,-1316.7,-1155.25
31.0,1685917869.93,1685917866,59,253.072,81.001,14.917,11.321,-1348.64,-1132.43
1.0,1685917867.0,1685917866,15,306.311,69.376,11.967,10.734,-1339.92,-1147.2
4.0,1685917867.0,1685917866,15,278.232,122.992,21.303,21.409,-1373.24,-1126.03
1.0,1685917866.53,1685917866,8,300.761,79.308,13.983,11.986,-1349.48,-1141.06
2.0,1685917866.53,1685917866,8,276.911,64.243,11.294,7.854,-1331.71,-1144.51
3.0,1685917866.53,1685917866,8,285.206,71.019,12.052,12.441,-1340.54,-1142.32
4.0,1685917866.53,1685917866,8,257.45,163.929,32.205,30.385,-1384.01,-1119.25
1.0,1685917869.0,1685917866,45,321.689,47.378,8.192,6.037,-1304.75,-1170.82
7.0,1685917869.0,1685917866,45,279.378,76.555,13.295,11.118,-1345.9,-1138.63
16.0,1685917869.0,1685917866,45,271.731,68.735,11.831,8.886,-1337.12,-1140.94
1.0,1685917868.47,1685917866,37,318.641,51.346,9.196,6.729,-1313.29,-1165.0
4.0,1685917868.47,1685917866,37,305.865,71.961,11.275,8.802,-1342.71,-1145.62
7.0,1685917868.47,1685917866,37,266.265,91.93,17.283,14.055,-1357.54,-1131.16
16.0,1685917868.47,1685917866,37,254.644,82.731,15.576,10.945,-1350.19,-1132.12
1.0,1685917869.2,1685917866,48,323.655,45.039,8.765,6.18,-1299.03,-1174.78
7.0,1685917869.2,1685917866,48,283.642,72.203,12.177,10.547,-1341.74,-1141.42
16.0,1685917869.2,1685917866,48,276.491,64.721,10.96,8.564,-1332.33,-1144.14
31.0,1685917869.2,1685917866,48,216.146,114.203,23.313,17.606,-1367.89,-1120.18
7.0,1685917869.8,1685917866,57,291.966,62.436,11.057,7.094,-1330.19,-1148.84
16.0,1685917869.8,1685917866,57,288.879,55.234,9.018,6.873,-1318.31,-1153.82
31.0,1685917869.8,1685917866,57,248.438,85.196,15.787,12.129,-1351.91,-1130.36
1.0,1685917867.87,1685917866,28,314.054,56.85,11.572,9.43,-1323.14,-1158.19
4.0,1685917867.87,1685917866,28,297.86,86.25,13.351,11.537,-1354.89,-1137.76
7.0,1685917867.87,1685917866,28,241.616,121.305,23.668,19.173,-1371.59,-1122.21
16.0,1685917867.87,1685917866,28,223.053,110.062,21.34,16.327,-1366.2,-1121.59
1.0,1685917868.4,1685917866,36,318.08,52.26,8.961,6.452,-1315.09,-1163.82
4.0,1685917868.4,1685917866,36,305.159,73.268,11.348,8.792,-1344.03,-1144.78
7.0,1685917868.4,1685917866,36,264.084,94.256,17.737,14.384,-1358.97,-1130.22
16.0,1685917868.4,1685917866,36,251.843,84.867,15.171,11.131,-1351.8,-1131.0
1.0,1685917868.73,1685917866,41,320.261,49.62,9.529,6.449,-1309.77,-1167.49
4.0,1685917868.73,1685917866,41,308.432,66.944,10.151,8.685,-1337.19,-1149.13
7.0,1685917868.73,1685917866,41,273.701,83.328,14.621,12.499,-1351.57,-1135.02
16.0,1685917868.73,1685917866,41,263.871,74.716,14.767,10.04,-1343.28,-1136.67
1.0,1685917868.2,1685917866,33,316.801,53.94,9.383,6.839,-1318.21,-1161.69
4.0,1685917868.2,1685917866,33,302.56,77.461,12.746,10.277,-1347.92,-1142.21
7.0,1685917868.2,1685917866,33,257.48,102.942,18.268,15.765,-1363.76,-1127.27
16.0,1685917868.2,1685917866,33,242.974,92.48,17.02,12.716,-1356.97,-1127.59
1.0,1685917866.67,1685917866,10,302.612,76.526,13.453,11.451,-1347.06,-1142.67
2.0,1685917866.67,1685917866,10,280.113,61.953,10.993,7.323,-1328.68,-1146.66
3.0,1685917866.67,1685917866,10,287.679,68.453,12.101,11.586,-1337.75,-1144.18
4.0,1685917866.67,1685917866,10,265.071,149.563,28.557,26.82,-1380.91,-1121.24
1.0,1685917868.8,1685917866,42,320.643,49.186,8.951,6.449,-1308.85,-1168.14
4.0,1685917868.8,1685917866,42,308.862,66.242,8.861,7.553,-1336.35,-1149.68
7.0,1685917868.8,1685917866,42,275.321,81.513,13.971,12.114,-1350.14,-1135.94
16.0,1685917868.8,1685917866,42,266.071,73.108,14.027,9.539,-1341.73,-1137.76
7.0,1685917869.4,1685917866,51,287.014,68.232,11.106,9.707,-1337.44,-1144.18
16.0,1685917869.4,1685917866,51,280.934,61.203,9.837,7.484,-1327.62,-1147.34
31.0,1685917869.4,1685917866,51,229.414,102.238,19.995,14.871,-1362.39,-1123.67
7.0,1685917869.6,1685917866,54,289.969,64.971,10.725,8.524,-1333.53,-1146.73
16.0,1685917869.6,1685917866,54,284.376,57.899,8.217,6.762,-1322.63,-1150.54
31.0,1685917869.6,1685917866,54,239.858,92.836,17.593,13.279,-1357.08,-1127.05
1.0,1685917867.33,1685917866,20,309.423,64.578,10.789,8.512,-1334.27,-1150.94
4.0,1685917867.33,1685917866,20,286.972,104.986,16.457,16.712,-1365.82,-1130.64
7.0,1685917867.33,1685917866,20,199.478,173.948,36.812,30.18,-1384.91,-1113.9
7.0,1685917869.73,1685917866,56,291.409,62.954,11.351,7.909,-1330.89,-1148.37
16.0,1685917869.73,1685917866,56,287.903,55.965,9.674,6.76,-1319.56,-1152.95
31.0,1685917869.73,1685917866,56,245.813,87.75,16.501,12.551,-1353.75,-1129.23
1.0,1685917866.6,1685917866,9,301.969,77.635,13.987,11.614,-1348.05,-1142.03
2.0,1685917866.6,1685917866,9,279.011,62.859,11.393,7.417,-1329.92,-1145.82
3.0,1685917866.6,1685917866,9,286.551,69.711,11.762,11.938,-1339.15,-1143.27
4.0,1685917866.6,1685917866,9,261.261,156.441,30.161,28.134,-1382.46,-1120.23
1.0,1685917867.27,1685917866,19,308.58,65.667,10.658,8.91,-1335.61,-1150.01
4.0,1685917867.27,1685917866,19,285.401,108.338,17.186,17.36,-1367.39,-1129.67
7.0,1685917867.27,1685917866,19,191.214,184.431,39.194,32.434,-1386.66,-1112.82
7.0,1685917869.47,1685917866,52,288.081,67.0,10.845,9.631,-1336.01,-1145.1
16.0,1685917869.47,1685917866,52,282.289,59.958,9.616,7.363,-1325.81,-1148.52
31.0,1685917869.47,1685917866,52,233.116,98.838,18.843,14.566,-1360.59,-1124.81
1.0,1685917868.53,1685917866,38,319.42,50.942,9.355,6.361,-1312.53,-1165.67
4.0,1685917868.53,1685917866,38,306.448,70.503,10.856,8.739,-1341.18,-1146.56
7.0,1685917868.53,1685917866,38,268.084,89.528,16.48,13.554,-1355.98,-1132.13
16.0,1685917868.53,1685917866,38,257.059,80.542,14.776,10.85,-1348.44,-1133.26
1.0,1685917868.87,1685917866,43,321.043,48.666,8.221,5.921,-1307.71,-1168.92
7.0,1685917868.87,1685917866,43,276.8,79.889,13.612,11.559,-1348.82,-1136.81
16.0,1685917868.87,1685917866,43,268.253,71.483,13.248,9.929,-1340.09,-1138.91
1.0,1685917867.73,1685917866,26,313.109,58.767,11.147,9.3,-1326.19,-1156.25
4.0,1685917867.73,1685917866,26,295.519,90.202,13.902,12.211,-1357.58,-1136.0
7.0,1685917867.73,1685917866,26,234.574,131.147,25.592,20.503,-1374.91,-1120.24
16.0,1685917867.73,1685917866,26,213.294,119.334,23.633,18.056,-1369.99,-1119.22
1.0,1685917867.2,1685917866,18,308.038,66.706,10.958,8.998,-1336.87,-1149.21
4.0,1685917867.2,1685917866,18,283.469,111.712,18.06,17.775,-1368.87,-1128.71
7.0,1685917867.2,1685917866,18,183.164,194.026,41.675,34.67,-1388.09,-1111.9
1.0,1685917868.0,1685917866,30,315.575,55.988,10.278,7.609,-1321.79,-1159.35
4.0,1685917868.0,1685917866,30,299.861,82.486,12.141,10.237,-1352.09,-1139.55
7.0,1685917868.0,1685917866,30,248.756,113.097,21.132,17.491,-1368.4,-1124.27
16.0,1685917868.0,1685917866,30,232.137,102.16,19.82,14.495,-1362.45,-1124.05
1.0,1685917866.07,1685917866,1,293.324,92.963,16.043,14.584,-1359.29,-1134.78
2.0,1685917866.07,1685917866,1,263.228,74.804,13.191,8.672,-1343.33,-1136.51
3.0,1685917866.07,1685917866,1,274.823,83.028,15.412,14.691,-1351.37,-1135.3
1.0,1685917866.93,1685917866,14,305.612,70.278,12.281,11.365,-1340.88,-1146.54
4.0,1685917866.93,1685917866,14,275.979,127.425,22.181,22.228,-1374.74,-1125.09
1.0,1685917866.87,1685917866,13,305.054,71.503,12.778,12.072,-1342.18,-1145.73
3.0,1685917866.87,1685917866,13,291.108,65.204,11.277,9.513,-1333.91,-1146.82
4.0,1685917866.87,1685917866,13,273.401,132.153,24.098,23.563,-1376.22,-1124.13
1.0,1685917866.73,1685917866,11,303.418,74.671,13.225,11.69,-1345.33,-1143.74
3.0,1685917866.73,1685917866,11,288.917,67.021,11.418,11.334,-1336.09,-1145.26
4.0,1685917866.73,1685917866,11,268.292,143.181,26.754,25.844,-1379.33,-1122.23
1.0,1685917867.4,1685917866,21,310.209,63.751,11.329,8.775,-1333.23,-1151.69
4.0,1685917867.4,1685917866,21,288.552,102.291,15.632,15.142,-1364.5,-1131.5
7.0,1685917867.4,1685917866,21,206.698,164.556,35.275,28.35,-1383.16,-1114.97
1.0,1685917868.13,1685917866,32,316.223,54.533,9.506,7.464,-1319.26,-1160.94
4.0,1685917868.13,1685917866,32,301.962,79.122,12.44,10.023,-1349.37,-1141.34
7.0,1685917868.13,1685917866,32,254.786,106.244,19.004,15.986,-1365.37,-1126.25
16.0,1685917868.13,1685917866,32,239.551,95.413,18.473,13.454,-1358.74,-1126.42
1.0,1685917866.13,1685917866,2,294.357,90.708,15.769,14.044,-1357.87,-1135.66
2.0,1685917866.13,1685917866,2,265.167,73.571,12.911,8.818,-1342.17,-1137.39
3.0,1685917866.13,1685917866,2,276.663,81.65,15.454,14.219,-1350.32,-1136.11
1.0,1685917866.33,1685917866,5,297.579,84.955,14.546,12.836,-1353.91,-1138.2
2.0,1685917866.33,1685917866,5,271.226,68.435,11.775,7.76,-1336.73,-1140.99
3.0,1685917866.33,1685917866,5,281.049,75.861,14.158,13.21,-1345.32,-1139.23
4.0,1685917866.33,1685917866,5,242.42,192.119,40.318,38.389,-1388.74,-1116.21
1.0,1685917866.8,1685917866,12,304.141,73.274,12.992,11.502,-1343.98,-1144.59
3.0,1685917866.8,1685917866,12,290.046,66.044,11.387,10.524,-1334.93,-1146.07
4.0,1685917866.8,1685917866,12,270.623,137.217,24.96,24.702,-1377.7,-1123.18
1.0,1685917868.27,1685917866,34,317.188,53.139,9.002,6.806,-1316.73,-1162.64
4.0,1685917868.27,1685917866,34,303.504,76.075,11.978,9.813,-1346.69,-1143.05
7.0,1685917868.27,1685917866,34,259.678,100.098,18.115,15.331,-1362.29,-1128.18
16.0,1685917868.27,1685917866,34,245.884,89.512,17.225,12.618,-1355.04,-1128.77
7.0,1685917869.33,1685917866,50,285.654,69.767,11.32,9.874,-1339.16,-1143.06
16.0,1685917869.33,1685917866,50,279.305,62.285,9.485,6.983,-1329.11,-1146.26
31.0,1685917869.33,1685917866,50,225.259,105.851,20.704,15.72,-1364.18,-1122.51
1.0,1685917867.6,1685917866,24,311.631,60.597,11.094,8.993,-1328.88,-1154.4
4.0,1685917867.6,1685917866,24,293.186,94.532,14.182,13.218,-1360.27,-1134.28
7.0,1685917867.6,1685917866,24,224.302,142.632,29.065,22.758,-1378.17,-1118.08
1.0,1685917867.67,1685917866,25,312.195,59.752,11.139,9.344,-1327.65,-1155.22
4.0,1685917867.67,1685917866,25,294.192,92.354,14.068,13.001,-1358.94,-1135.1
7.0,1685917867.67,1685917866,25,229.649,136.494,26.626,21.172,-1376.49,-1119.17
1.0,1685917867.07,1685917866,16,306.825,68.468,11.533,10.123,-1338.9,-1147.85
4.0,1685917867.07,1685917866,16,280.039,118.749,20.316,19.89,-1371.69,-1126.96
1.0,1685917866.47,1685917866,7,299.949,81.09,14.682,12.261,-1350.95,-1140.15
2.0,1685917866.47,1685917866,7,275.017,65.77,11.42,8.06,-1333.62,-1143.22
3.0,1685917866.47,1685917866,7,283.669,72.602,12.952,12.452,-1342.16,-1141.23
4.0,1685917866.47,1685917866,7,253.167,172.044,34.811,32.728,-1385.53,-1118.28
7.0,1685917869.67,1685917866,55,290.965,64.009,10.721,8.13,-1332.31,-1147.56
16.0,1685917869.67,1685917866,55,285.969,56.751,8.628,6.957,-1320.8,-1151.84
31.0,1685917869.67,1685917866,55,242.703,90.281,16.67,13.073,-1355.45,-1128.09
1.0,1685917866.4,1685917866,6,298.887,83.156,14.587,12.171,-1352.58,-1139.12
2.0,1685917866.4,1685917866,6,273.327,67.171,11.965,7.815,-1335.31,-1142.09
3.0,1685917866.4,1685917866,6,282.676,73.997,13.355,12.714,-1343.56,-1140.37
4.0,1685917866.4,1685917866,6,248.174,181.181,37.301,34.911,-1387.08,-1117.27
6.0,1685917823.53,1685917821,38,284.609,106.502,15.293,13.048,-1366.49,-1129.98
10.0,1685917823.53,1685917821,38,246.877,109.704,25.136,19.976,-1366.8,-1124.62
,1685917822.4,1685917821,21,225.298,215.841,43.208,40.459,-1391.7,-1113.99
,1685917822.4,1685917821,21,45.423,132.87,35.835,23.502,-1370.57,-1099.97
,1685917822.4,1685917821,21,234.81,52.654,9.041,7.133,-1308.51,-1142.52
,1685917822.4,1685917821,21,318.497,50.063,6.414,5.93,-1310.57,-1166.49
,1685917822.4,1685917821,21,310.777,58.137,8.977,7.965,-1325.02,-1156.29
,1685917822.4,1685917821,21,318.991,49.744,7.807,7.431,-1309.93,-1167.01
6.0,1685917822.87,1685917821,28,259.571,150.863,27.472,24.289,-1381.11,-1120.61
6.0,1685917824.07,1685917821,46,295.905,86.641,13.237,10.527,-1355.1,-1137.31
10.0,1685917824.07,1685917821,46,268.644,85.775,17.776,14.455,-1353.26,-1133.38
13.0,1685917824.07,1685917821,46,147.149,87.664,19.942,12.262,-1349.3,-1113.58
6.0,1685917823.8,1685917821,42,290.995,95.496,13.613,11.335,-1360.77,-1133.69
10.0,1685917823.8,1685917821,42,259.521,96.109,22.086,16.344,-1359.94,-1129.1
13.0,1685917823.8,1685917821,42,168.455,78.437,17.333,11.08,-1341.97,-1118.39
6.0,1685917822.53,1685917821,23,236.842,194.947,38.113,34.995,-1389.08,-1115.67
,1685917822.47,1685917821,22,233.157,203.726,37.646,36.635,-1390.26,-1115.0
,1685917822.47,1685917821,22,34.141,138.019,37.182,24.922,-1372.11,-1099.02
,1685917822.47,1685917821,22,318.797,49.785,6.541,5.631,-1310.0,-1166.91
,1685917822.47,1685917821,22,311.657,57.3,8.648,7.555,-1323.71,-1157.23
6.0,1685917823.0,1685917821,30,266.163,139.092,25.034,20.665,-1378.14,-1122.51
6.0,1685917823.6,1685917821,39,286.338,103.567,15.777,12.761,-1365.09,-1130.9
10.0,1685917823.6,1685917821,39,250.238,106.201,24.812,19.451,-1365.2,-1125.68
6.0,1685917824.47,1685917821,52,301.795,77.069,10.973,8.72,-1347.53,-1142.27
10.0,1685917824.47,1685917821,52,279.847,74.432,15.374,11.92,-1343.85,-1139.66
13.0,1685917824.47,1685917821,52,105.483,106.085,26.018,16.178,-1360.15,-1106.6
10.0,1685917824.87,1685917821,58,288.074,65.662,13.459,11.391,-1334.31,-1145.92
13.0,1685917824.87,1685917821,58,44.553,133.158,35.546,21.891,-1370.65,-1099.89
6.0,1685917824.4,1685917821,51,300.818,78.309,11.669,8.713,-1348.6,-1141.52
10.0,1685917824.4,1685917821,51,278.385,76.126,15.747,12.302,-1345.44,-1138.64
13.0,1685917824.4,1685917821,51,113.453,102.306,24.238,15.476,-1358.22,-1107.75
3.0,1685917821.53,1685917821,8,55.31,128.972,38.388,26.032,-1369.35,-1100.89
3.0,1685917821.67,1685917821,10,33.622,139.075,42.329,28.789,-1372.46,-1099.02
3.0,1685917821.87,1685917821,13,8.194,153.245,22.988,27.105,-1376.24,-1097.28
3.0,1685917821.33,1685917821,5,83.361,116.287,32.561,22.719,-1364.71,-1103.81
6.0,1685917824.53,1685917821,53,302.764,75.785,11.23,8.005,-1346.37,-1143.06
10.0,1685917824.53,1685917821,53,281.321,73.086,15.346,11.678,-1342.54,-1140.56
13.0,1685917824.53,1685917821,53,97.271,109.722,27.297,17.165,-1361.86,-1105.51
,1685917822.0,1685917821,15,98.795,108.944,27.648,18.118,-1361.5,-1105.7
,1685917822.13,1685917821,17,83.133,115.731,29.889,20.231,-1364.44,-1103.77
6.0,1685917823.93,1685917821,44,293.512,90.814,13.476,10.959,-1357.9,-1135.5
10.0,1685917823.93,1685917821,44,263.938,90.241,20.084,15.049,-1356.3,-1131.29
13.0,1685917823.93,1685917821,44,157.895,82.818,17.966,11.657,-1345.64,-1115.9
6.0,1685917824.0,1685917821,45,294.904,88.731,13.356,11.002,-1356.54,-1136.41
10.0,1685917824.0,1685917821,45,266.315,88.013,18.678,14.812,-1354.82,-1132.31
13.0,1685917824.0,1685917821,45,152.514,85.079,19.137,12.167,-1347.38,-1114.72
6.0,1685917823.47,1685917821,37,282.924,109.788,16.406,13.805,-1367.99,-1129.05
6.0,1685917823.07,1685917821,31,269.334,134.093,23.089,18.962,-1376.73,-1123.45
6.0,1685917822.8,1685917821,27,256.516,158.307,29.59,26.258,-1382.78,-1119.65
6.0,1685917823.27,1685917821,34,277.555,120.145,20.558,16.0,-1372.16,-1126.44
6.0,1685917823.2,1685917821,33,274.78,124.86,21.325,16.571,-1373.82,-1125.35
6.0,1685917824.13,1685917821,47,297.111,84.96,12.995,10.414,-1353.9,-1138.13
10.0,1685917824.13,1685917821,47,271.016,83.654,17.733,14.002,-1351.7,-1134.47
13.0,1685917824.13,1685917821,47,141.059,90.152,20.84,13.394,-1351.01,-1112.4
6.0,1685917822.6,1685917821,24,242.011,185.696,35.709,32.092,-1387.73,-1116.54
6.0,1685917824.27,1685917821,49,298.482,81.485,12.189,9.642,-1351.21,-1139.74
10.0,1685917824.27,1685917821,49,275.051,79.612,17.035,13.18,-1348.49,-1136.62
13.0,1685917824.27,1685917821,49,128.206,95.738,22.646,14.188,-1354.54,-1110.09
6.0,1685917823.4,1685917821,36,280.851,112.781,17.459,14.532,-1369.25,-1128.18
3.0,1685917821.73,1685917821,11,22.56,144.516,42.886,29.925,-1373.97,-1098.18
6.0,1685917823.67,1685917821,40,287.812,101.132,15.541,11.849,-1363.86,-1131.7
10.0,1685917823.67,1685917821,40,253.406,102.451,23.849,18.368,-1363.36,-1126.83
13.0,1685917823.67,1685917821,40,177.555,74.726,16.572,10.62,-1338.55,-1120.76
6.0,1685917823.73,1685917821,41,289.57,98.418,13.784,11.59,-1362.42,-1132.66
10.0,1685917823.73,1685917821,41,256.129,99.007,23.129,17.29,-1361.54,-1127.94
13.0,1685917823.73,1685917821,41,173.319,76.371,16.534,11.164,-1340.1,-1119.64
,1685917822.27,1685917821,19,65.227,123.88,32.555,21.967,-1367.56,-1101.83
,1685917822.27,1685917821,19,214.5,228.866,41.293,20.755,-1393.05,-1112.87
6.0,1685917823.33,1685917821,35,279.202,116.683,18.027,14.564,-1370.84,-1127.24
3.0,1685917821.47,1685917821,7,65.453,124.142,36.081,24.95,-1367.68,-1101.87
10.0,1685917824.8,1685917821,57,286.763,67.239,13.41,11.491,-1336.22,-1144.7
13.0,1685917824.8,1685917821,57,56.633,127.893,33.324,20.846,-1368.96,-1101.0
6.0,1685917822.73,1685917821,26,252.128,166.164,31.528,27.406,-1384.36,-1118.63
1.0,1685917821.07,1685917821,1,173.237,76.348,16.889,12.236,-1340.07,-1119.63
2.0,1685917821.07,1685917821,1,111.916,103.465,28.379,19.949,-1358.86,-1107.52
6.0,1685917823.13,1685917821,32,272.038,129.518,22.683,16.965,-1375.34,-1124.36
,1685917822.33,1685917821,20,55.725,128.177,34.474,22.776,-1369.05,-1100.91
,1685917822.33,1685917821,20,218.894,224.026,43.551,31.695,-1392.57,-1113.3
,1685917822.33,1685917821,20,310.498,58.484,8.412,7.945,-1325.55,-1155.92
,1685917822.33,1685917821,20,318.12,50.5,6.279,6.069,-1311.48,-1165.87
6.0,1685917824.67,1685917821,55,304.21,73.367,10.869,7.049,-1344.08,-1144.56
10.0,1685917824.67,1685917821,55,284.253,70.049,14.05,11.48,-1339.4,-1142.65
13.0,1685917824.67,1685917821,55,78.466,118.032,30.587,18.719,-1365.37,-1103.24
6.0,1685917824.33,1685917821,50,299.647,79.806,12.074,9.343,-1349.85,-1140.65
10.0,1685917824.33,1685917821,50,276.746,77.824,16.589,12.539,-1346.96,-1137.63
13.0,1685917824.33,1685917821,50,121.055,98.749,23.147,14.808,-1356.28,-1108.92
,1685917822.07,1685917821,16,91.28,112.18,28.864,19.385,-1362.94,-1104.75
10.0,1685917824.73,1685917821,56,285.391,68.794,14.259,10.985,-1338.01,-1143.55
13.0,1685917824.73,1685917821,56,67.89,122.686,31.755,19.337,-1367.13,-1102.11
13.0,1685917824.93,1685917821,59,31.554,139.397,37.431,22.774,-1372.52,-1098.82
6.0,1685917824.6,1685917821,54,303.469,74.59,11.191,7.621,-1345.26,-1143.79
10.0,1685917824.6,1685917821,54,282.883,71.384,14.633,11.836,-1340.81,-1141.69
13.0,1685917824.6,1685917821,54,88.043,113.696,28.638,17.789,-1363.6,-1104.35
3.0,1685917821.6,1685917821,9,44.854,134.016,40.17,27.73,-1370.97,-1099.96
,1685917821.93,1685917821,14,105.839,105.668,26.395,17.987,-1359.93,-1106.66
6.0,1685917822.93,1685917821,29,263.226,144.988,25.495,21.527,-1379.7,-1121.55
,1685917822.2,1685917821,18,74.27,119.73,31.174,20.834,-1366.02,-1102.78
6.0,1685917822.67,1685917821,25,247.468,175.355,32.75,29.688,-1386.04,-1117.6
3.0,1685917821.8,1685917821,12,14.806,150.449,35.309,31.759,-1375.59,-1097.75
3.0,1685917821.4,1685917821,6,75.466,119.748,33.898,23.504,-1366.07,-1102.92
,1685917821.27,1685917821,4,90.026,113.3,31.353,21.76,-1363.46,-1104.6
,1685917821.27,1685917821,4,161.053,81.305,18.249,13.854,-1344.39,-1116.64
,1685917821.2,1685917821,3,97.941,109.969,30.061,20.989,-1362.02,-1105.59
,1685917821.2,1685917821,3,325.219,43.744,6.967,5.776,-1295.66,-1177.28
1.0,1685917821.13,1685917821,2,169.984,78.032,17.729,12.224,-1341.65,-1118.73
6.0,1685917824.2,1685917821,48,297.827,83.003,12.566,10.185,-1352.41,-1139.01
10.0,1685917824.2,1685917821,48,272.925,81.499,17.776,13.569,-1350.02,-1135.55
13.0,1685917824.2,1685917821,48,134.729,92.855,21.637,13.525,-1352.77,-1111.23
6.0,1685917823.87,1685917821,43,292.509,93.222,13.24,11.334,-1359.42,-1134.59
10.0,1685917823.87,1685917821,43,262.069,92.814,21.055,15.992,-1357.96,-1130.31
13.0,1685917823.87,1685917821,43,163.183,80.679,17.464,11.52,-1343.9,-1117.1
1.0,1685917856.93,1685917856,14,279.223,76.622,13.652,9.803,-1345.96,-1138.57
2.0,1685917856.93,1685917856,14,250.37,84.333,14.998,11.022,-1351.31,-1130.93
3.0,1685917856.93,1685917856,14,293.12,58.623,13.778,6.101,-1324.49,-1151.94
5.0,1685917856.93,1685917856,14,37.118,136.24,41.785,27.881,-1371.57,-1099.24
2.0,1685917858.4,1685917856,36,288.388,54.515,8.877,7.382,-1316.93,-1154.34
3.0,1685917858.4,1685917856,36,311.704,45.102,7.465,5.663,-1297.91,-1171.34
10.0,1685917858.4,1685917856,36,321.546,47.665,7.345,6.727,-1305.42,-1170.39
1.0,1685917858.4,1685917856,36,303.841,51.583,9.177,7.705,-1312.47,-1161.04
,1685917859.33,1685917856,50,313.228,44.656,6.239,5.399,-1296.87,-1172.43
1.0,1685917859.07,1685917856,46,310.687,46.236,7.98,6.089,-1300.79,-1169.43
3.0,1685917858.6,1685917856,39,313.536,42.658,7.073,6.201,-1291.16,-1175.69
10.0,1685917858.6,1685917856,39,322.341,46.102,7.081,6.883,-1301.66,-1172.81
1.0,1685917858.6,1685917856,39,306.305,50.02,8.424,6.81,-1309.35,-1163.43
13.0,1685917859.87,1685917856,58,222.344,147.483,30.612,20.529,-1379.44,-1117.49
1.0,1685917856.2,1685917856,3,254.691,104.34,19.811,14.455,-1364.4,-1126.61
2.0,1685917856.2,1685917856,3,204.448,125.285,25.585,17.898,-1372.06,-1117.6
3.0,1685917856.2,1685917856,3,284.87,68.621,10.854,10.319,-1337.78,-1143.54
2.0,1685917858.2,1685917856,33,284.32,56.496,8.582,6.946,-1320.22,-1151.66
3.0,1685917858.2,1685917856,33,310.0,45.98,7.117,5.258,-1300.06,-1169.6
10.0,1685917858.2,1685917856,33,319.879,49.532,7.79,6.644,-1309.54,-1167.51
1.0,1685917858.2,1685917856,33,301.068,54.36,8.968,6.56,-1317.69,-1157.52
1.0,1685917857.47,1685917856,22,290.173,64.736,10.861,8.448,-1333.24,-1146.93
2.0,1685917857.47,1685917856,22,268.107,69.439,11.712,8.862,-1337.74,-1139.87
3.0,1685917857.47,1685917856,22,302.623,52.033,7.164,5.998,-1313.28,-1160.26
1.0,1685917856.47,1685917856,7,265.468,91.847,16.964,11.985,-1357.46,-1131.07
2.0,1685917856.47,1685917856,7,226.046,105.849,20.217,14.527,-1364.21,-1122.62
3.0,1685917856.47,1685917856,7,289.706,64.278,11.641,8.92,-1332.59,-1147.13
5.0,1685917856.47,1685917856,7,101.623,107.178,30.157,20.712,-1360.63,-1106.08
1.0,1685917857.73,1685917856,26,292.523,61.628,12.364,6.305,-1329.07,-1149.53
2.0,1685917857.73,1685917856,26,275.036,64.249,9.9,7.743,-1331.59,-1144.12
3.0,1685917857.73,1685917856,26,305.504,49.655,7.212,5.627,-1308.47,-1163.65
1.0,1685917857.53,1685917856,23,291.286,63.876,11.091,8.01,-1332.15,-1147.72
2.0,1685917857.53,1685917856,23,270.216,68.08,11.003,7.959,-1336.24,-1140.98
3.0,1685917857.53,1685917856,23,303.472,51.227,6.989,5.966,-1311.69,-1161.34
1.0,1685917857.2,1685917856,18,285.172,69.982,11.227,9.556,-1339.37,-1142.86
2.0,1685917857.2,1685917856,18,260.14,75.983,12.694,9.385,-1344.35,-1135.48
3.0,1685917857.2,1685917856,18,298.78,54.988,9.982,6.349,-1318.67,-1156.38
3.0,1685917858.47,1685917856,37,312.632,44.27,7.345,5.945,-1295.73,-1172.85
10.0,1685917858.47,1685917856,37,321.971,47.037,7.412,6.998,-1303.95,-1171.37
1.0,1685917858.47,1685917856,37,304.949,51.115,8.73,7.606,-1311.59,-1161.84
13.0,1685917859.73,1685917856,56,209.584,161.871,35.126,29.086,-1382.63,-1115.36
1.0,1685917858.93,1685917856,44,309.484,46.963,7.854,6.64,-1302.5,-1168.1
1.0,1685917857.33,1685917856,20,287.89,67.248,10.946,8.898,-1336.3,-1144.92
