id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
464.0,74.4,1116,219.643,117.274,8.45,7.045,1064.5,-2418.18
464.0,74.47,1117,220.474,116.534,7.702,7.022,1067.09,-2418.15
464.0,74.53,1118,220.872,115.692,7.592,6.97,1069.85,-2417.94
464.0,74.6,1119,221.569,114.888,7.855,7.023,1072.72,-2417.84
464.0,74.67,1120,221.992,113.924,7.756,6.821,1076.05,-2417.58
464.0,74.73,1121,222.318,113.333,7.358,6.278,1078.19,-2417.44
464.0,74.8,1122,223.383,112.593,7.51,5.987,1081.29,-2417.47
464.0,74.87,1123,224.313,111.78,7.968,6.302,1084.68,-2417.42
464.0,74.93,1124,225.048,110.99,7.543,6.332,1087.97,-2417.32
464.0,75.0,1125,225.566,110.378,7.041,5.837,1090.56,-2417.22
464.0,75.07,1126,225.953,109.733,7.493,5.895,1093.26,-2417.07
464.0,75.13,1127,226.43,109.096,7.193,5.649,1096.05,-2416.94
464.0,75.2,1128,226.619,108.857,6.864,4.886,1097.12,-2416.89
464.0,75.27,1129,227.316,108.514,6.021,4.525,1098.97,-2416.97
466.0,72.13,1082,91.075,119.252,13.192,8.148,1019.85,-2393.13
466.0,72.2,1083,88.393,120.317,13.117,8.243,1017.66,-2393.28
466.0,72.27,1084,84.931,121.804,13.22,7.712,1014.77,-2393.52
466.0,72.33,1085,81.924,122.6,12.992,7.979,1013.06,-2393.49
466.0,72.4,1086,79.132,123.42,13.428,8.573,1011.4,-2393.5
466.0,72.47,1087,76.13,124.187,13.846,8.788,1009.83,-2393.46
466.0,72.53,1088,72.993,125.446,14.462,8.866,1007.62,-2393.63
466.0,72.6,1089,69.644,126.653,14.836,9.109,1005.53,-2393.74
466.0,72.67,1090,66.169,127.915,15.44,9.615,1003.42,-2393.85
466.0,72.73,1091,63.344,128.612,15.462,10.184,1002.15,-2393.8
466.0,72.8,1092,59.494,129.807,16.269,10.292,1000.19,-2393.83
466.0,72.87,1093,56.113,131.138,16.373,10.151,998.2,-2393.98
466.0,72.93,1094,52.239,132.417,17.319,10.307,996.28,-2394.04
466.0,73.0,1095,48.521,133.764,16.704,10.457,994.36,-2394.15
466.0,73.07,1096,44.199,135.296,17.246,10.937,992.26,-2394.25
466.0,73.13,1097,40.134,136.988,17.558,11.152,990.11,-2394.44
466.0,73.2,1098,35.64,138.202,18.279,11.469,988.45,-2394.4
466.0,73.27,1099,31.752,139.802,18.814,11.866,986.55,-2394.56
466.0,73.33,1100,27.123,141.616,19.741,11.997,984.46,-2394.72
466.0,73.4,1101,22.377,143.225,19.936,12.617,982.62,-2394.79
466.0,73.47,1102,17.548,144.858,20.172,12.586,980.83,-2394.85
466.0,73.53,1103,12.457,146.642,21.038,13.011,978.96,-2394.94
466.0,73.6,1104,8.52,148.489,18.61,12.886,977.2,-2395.16
466.0,73.67,1105,5.635,150.045,14.276,12.972,975.8,-2395.37
467.0,72.2,1083,157.336,160.713,14.637,10.493,979.45,-2417.1
467.0,72.27,1084,160.133,158.295,14.428,10.164,982.02,-2417.03
467.0,72.33,1085,162.599,155.261,13.3,9.832,985.32,-2416.76
467.0,72.4,1086,164.724,153.289,12.619,9.53,987.64,-2416.66
467.0,72.47,1087,166.885,151.027,11.296,9.086,990.38,-2416.49
467.0,72.53,1088,169.583,148.338,11.712,10.099,993.84,-2416.31
467.0,72.6,1089,171.53,146.491,10.807,9.175,996.34,-2416.2
467.0,72.67,1090,173.579,144.45,10.208,9.25,999.22,-2416.04
467.0,72.73,1091,175.858,142.381,10.344,9.435,1002.32,-2415.92
467.0,72.8,1092,178.069,140.781,11.425,9.232,1004.89,-2415.91
467.0,72.87,1093,180.134,139.217,11.129,8.753,1007.5,-2415.87
467.0,72.93,1094,181.566,137.839,9.814,8.03,1009.81,-2415.77
467.0,73.0,1095,183.151,135.759,9.923,8.542,1013.34,-2415.48
467.0,73.07,1096,184.519,134.637,8.649,7.471,1015.43,-2415.42
467.0,73.13,1097,186.153,133.481,8.324,7.126,1017.7,-2415.41
467.0,73.2,1098,188.03,131.202,8.844,8.104,1022.07,-2415.1
467.0,73.27,1099,189.823,129.931,9.173,8.045,1024.81,-2415.08
470.0,72.47,1087,106.832,185.862,23.449,14.802,957.63,-2415.08
470.0,72.53,1088,111.584,182.151,22.691,13.558,960.08,-2414.99
470.0,72.6,1089,116.444,178.128,21.897,13.254,962.9,-2414.85
470.0,72.67,1090,121.06,174.637,21.523,13.413,965.53,-2414.77
470.0,72.73,1091,125.525,171.037,20.185,12.518,968.39,-2414.64
470.0,72.8,1092,129.79,167.711,19.551,12.381,971.21,-2414.53
470.0,72.87,1093,133.509,164.458,18.593,11.743,974.11,-2414.36
470.0,72.93,1094,137.092,161.788,17.779,12.141,976.67,-2414.28
470.0,73.0,1095,140.714,158.89,16.958,11.409,979.57,-2414.16
470.0,73.07,1096,143.368,156.512,15.792,10.735,982.06,-2414.0
470.0,73.13,1097,146.138,153.848,14.704,10.399,984.96,-2413.78
470.0,73.2,1098,149.51,151.579,15.294,10.326,987.67,-2413.75
470.0,73.27,1099,151.524,149.567,12.787,10.085,990.08,-2413.56
470.0,73.33,1100,154.936,147.216,13.658,9.241,993.16,-2413.51
470.0,73.4,1101,156.604,145.014,11.402,9.023,995.99,-2413.19
470.0,73.47,1102,160.035,143.008,13.206,9.252,998.97,-2413.22
470.0,73.53,1103,161.123,141.607,10.936,7.863,1000.94,-2413.01
470.0,73.6,1104,164.251,139.294,12.422,8.536,1004.55,-2412.9
470.0,73.67,1105,166.613,137.465,11.52,7.923,1007.54,-2412.78
470.0,73.73,1106,168.625,135.865,10.822,7.652,1010.26,-2412.66
470.0,73.8,1107,170.556,134.545,10.514,7.996,1012.64,-2412.61
470.0,73.87,1108,172.587,132.947,10.549,7.793,1015.58,-2412.49
470.0,73.93,1109,173.788,131.721,9.752,7.022,1017.85,-2412.32
470.0,74.0,1110,175.87,130.1,9.419,6.677,1021.07,-2412.19
470.0,74.07,1111,177.416,128.804,9.188,6.152,1023.72,-2412.05
470.0,74.13,1112,179.365,127.499,8.887,6.015,1026.6,-2411.99
470.0,74.2,1113,180.769,126.102,8.5,6.177,1029.62,-2411.78
470.0,74.27,1114,182.241,124.901,8.288,6.024,1032.38,-2411.65
470.0,74.33,1115,183.827,124.042,7.733,5.69,1034.58,-2411.68
470.0,74.4,1116,185.245,122.826,8.12,5.66,1037.55,-2411.52
470.0,74.47,1117,186.834,121.262,7.42,5.707,1041.46,-2411.26
470.0,74.53,1118,187.947,120.329,7.258,5.42,1043.93,-2411.14
475.0,73.4,1101,72.159,138.247,14.707,10.474,992.53,-2398.67
475.0,73.47,1102,68.425,139.848,15.185,10.472,990.44,-2398.78
475.0,73.53,1103,63.845,141.807,15.329,10.89,987.99,-2398.91
475.0,73.6,1104,59.287,144.086,15.919,11.285,985.36,-2399.14
475.0,73.67,1105,54.805,146.01,16.901,11.335,983.17,-2399.26
475.0,73.73,1106,50.369,147.795,17.725,12.211,981.21,-2399.33
475.0,73.8,1107,45.308,150.075,18.218,12.196,978.86,-2399.48
475.0,73.87,1108,40.364,152.436,18.78,12.511,976.56,-2399.67
475.0,73.93,1109,35.045,154.646,19.106,12.935,974.46,-2399.76
475.0,74.0,1110,29.459,157.232,19.961,12.746,972.17,-2399.92
475.0,74.07,1111,23.905,159.822,21.184,13.05,969.99,-2400.09
475.0,74.13,1112,17.861,162.472,21.816,13.625,967.84,-2400.21
475.0,74.2,1113,11.955,165.138,21.885,13.823,965.8,-2400.34
475.0,74.27,1114,7.751,168.25,18.403,14.201,963.67,-2400.74
475.0,74.33,1115,4.226,170.288,12.268,12.82,962.29,-2400.93
477.0,73.87,1108,109.954,127.488,14.603,11.231,1011.34,-2399.64
477.0,73.93,1109,107.262,128.83,15.211,11.31,1008.98,-2399.8
477.0,74.0,1110,103.08,130.717,14.813,11.739,1005.73,-2399.95
477.0,74.07,1111,99.532,132.559,15.342,12.471,1002.8,-2400.17
477.0,74.13,1112,95.741,134.16,16.229,12.85,1000.26,-2400.25
477.0,74.2,1113,91.901,136.107,16.363,12.396,997.43,-2400.45
477.0,74.27,1114,87.667,137.975,16.82,12.724,994.76,-2400.56
477.0,74.33,1115,83.439,140.141,17.036,13.199,991.9,-2400.77
477.0,74.4,1116,79.087,142.134,17.549,13.597,989.34,-2400.9
477.0,74.47,1117,74.649,144.258,17.785,13.837,986.77,-2401.05
477.0,74.53,1118,69.859,146.366,18.703,14.381,984.3,-2401.15
477.0,74.6,1119,64.948,148.917,19.219,15.025,981.54,-2401.36
477.0,74.67,1120,59.814,151.374,20.325,15.326,978.99,-2401.52
477.0,74.73,1121,54.537,153.99,21.17,15.95,976.43,-2401.69
477.0,74.8,1122,49.154,156.49,20.705,16.758,974.08,-2401.81
477.0,74.87,1123,42.971,159.38,22.119,17.38,971.52,-2401.94
477.0,74.93,1124,36.858,162.432,22.709,17.823,968.98,-2402.12
477.0,75.0,1125,30.417,165.441,24.201,18.856,966.6,-2402.25
477.0,75.07,1126,23.215,168.855,25.404,19.281,964.06,-2402.39
477.0,75.13,1127,15.689,172.666,26.367,19.879,961.42,-2402.59
477.0,75.2,1128,10.486,176.632,23.052,21.113,958.96,-2403.03
477.0,75.27,1129,5.869,179.589,15.821,19.785,957.19,-2403.27
480.0,74.2,1113,71.066,137.309,16.616,11.125,993.39,-2398.19
480.0,74.27,1114,67.317,139.101,16.982,10.52,991.07,-2398.38
480.0,74.33,1115,63.076,140.899,17.939,10.838,988.79,-2398.5
480.0,74.4,1116,58.316,143.007,17.994,11.28,986.26,-2398.67
480.0,74.47,1117,53.816,144.967,18.693,11.256,984.01,-2398.8
480.0,74.53,1118,49.012,147.0,19.193,11.812,981.77,-2398.92
480.0,74.6,1119,44.416,149.106,20.242,11.783,979.58,-2399.08
480.0,74.67,1120,39.351,151.215,20.6,12.61,977.45,-2399.19
480.0,74.73,1121,34.05,153.503,21.646,12.818,975.26,-2399.31
480.0,74.8,1122,28.553,155.913,22.613,13.51,973.07,-2399.45
480.0,74.87,1123,22.929,158.743,22.918,13.823,970.68,-2399.69
480.0,74.93,1124,16.896,161.235,23.391,13.994,968.61,-2399.78
480.0,75.0,1125,11.529,163.442,22.647,15.404,966.86,-2399.85
480.0,75.07,1126,7.545,165.133,18.105,18.907,965.57,-2399.92
494.0,75.87,1138,118.873,198.297,25.271,19.711,951.18,-2418.51
494.0,75.93,1139,123.121,193.884,24.486,19.014,953.68,-2418.35
494.0,76.0,1140,128.422,189.447,23.514,17.503,956.4,-2418.31
495.0,75.93,1139,22.34,169.959,23.684,15.27,963.34,-2402.58
495.0,76.0,1140,15.277,173.358,24.687,15.776,961.01,-2402.71
498.0,76.13,1142,125.961,170.69,20.085,14.297,968.68,-2414.63
498.0,76.2,1143,129.811,167.651,20.134,14.134,971.26,-2414.52
498.0,76.27,1144,133.794,164.256,18.919,13.279,974.3,-2414.35
498.0,76.33,1145,137.472,161.01,18.466,13.325,977.38,-2414.16
498.0,76.4,1146,141.119,158.264,17.695,12.217,980.19,-2414.07
498.0,76.47,1147,144.403,155.57,16.428,11.938,983.07,-2413.93
498.0,76.53,1148,147.639,153.061,15.726,11.973,985.92,-2413.82
498.0,76.6,1149,150.505,150.713,15.343,11.639,988.71,-2413.69
498.0,76.67,1150,153.292,148.781,15.184,11.835,991.17,-2413.65
498.0,76.73,1151,155.731,146.37,13.701,11.377,994.25,-2413.41
498.0,76.8,1152,158.561,144.193,13.788,10.269,997.27,-2413.3
498.0,76.87,1153,161.0,142.314,13.596,9.693,1000.01,-2413.19
498.0,76.93,1154,163.628,140.213,13.754,10.089,1003.19,-2413.05
498.0,77.0,1155,165.911,138.426,12.883,9.906,1006.05,-2412.94
498.0,77.07,1156,167.954,136.97,12.094,9.131,1008.5,-2412.88
498.0,77.13,1157,170.013,135.137,11.806,9.321,1011.63,-2412.69
498.0,77.2,1158,171.731,133.648,10.777,8.92,1014.29,-2412.55
498.0,77.27,1159,173.781,132.106,10.958,8.17,1017.21,-2412.44
498.0,77.33,1160,175.608,130.904,10.19,7.905,1019.63,-2412.41
498.0,77.4,1161,177.026,129.184,9.756,7.397,1022.95,-2412.1
498.0,77.47,1162,178.735,127.809,9.295,8.096,1025.86,-2411.97
498.0,77.53,1163,180.623,126.426,9.185,8.036,1028.95,-2411.87
499.0,76.13,1142,185.813,112.131,9.31,6.495,1063.84,-2406.86
499.0,76.2,1143,186.396,111.651,8.438,6.255,1065.46,-2406.75
499.0,76.27,1144,187.458,111.297,8.445,5.531,1066.96,-2406.83
499.0,76.33,1145,188.985,110.449,8.094,5.724,1070.18,-2406.76
499.0,76.4,1146,190.569,109.461,8.255,5.829,1073.97,-2406.63
499.0,76.47,1147,191.816,108.566,7.884,5.155,1077.43,-2406.45
499.0,76.53,1148,192.834,107.953,7.809,4.374,1079.97,-2406.37
499.0,76.6,1149,193.839,107.371,7.941,5.198,1082.46,-2406.31
499.0,76.67,1150,194.826,106.936,8.263,5.32,1084.49,-2406.32
499.0,76.73,1151,195.811,105.97,7.101,4.656,1088.44,-2406.02
499.0,76.8,1152,196.84,104.88,6.705,4.846,1093.03,-2405.64
499.0,76.87,1153,198.202,104.44,7.531,5.482,1095.54,-2405.75
499.0,76.93,1154,199.28,103.692,7.548,5.051,1099.13,-2405.59
499.0,77.0,1155,200.097,103.185,7.571,4.872,1101.69,-2405.5
499.0,77.07,1156,200.929,102.934,7.408,4.543,1103.28,-2405.57
499.0,77.13,1157,202.275,101.983,7.242,5.027,1108.18,-2405.35
499.0,77.2,1158,203.194,101.619,7.479,5.066,1110.42,-2405.38
499.0,77.27,1159,203.896,101.343,7.235,4.686,1112.15,-2405.4
499.0,77.33,1160,204.467,100.975,6.528,4.161,1114.21,-2405.32
501.0,76.2,1143,22.946,169.41,23.871,17.61,963.71,-2402.5
501.0,76.27,1144,16.113,172.886,25.189,16.989,961.32,-2402.68
501.0,76.33,1145,10.453,177.109,20.727,17.93,958.7,-2403.13
502.0,76.2,1143,209.463,114.052,7.975,6.817,1069.25,-2413.96
502.0,76.27,1144,210.026,113.497,7.514,6.062,1071.23,-2413.87
502.0,76.33,1145,211.003,112.733,7.65,6.018,1074.12,-2413.81
502.0,76.4,1146,211.903,111.458,7.282,6.701,1078.74,-2413.48
502.0,76.47,1147,212.599,110.621,6.898,6.688,1081.95,-2413.29
502.0,76.53,1148,213.697,109.975,6.539,6.072,1084.82,-2413.31
502.0,76.6,1149,214.344,109.183,6.499,5.892,1088.04,-2413.12
502.0,76.67,1150,215.237,108.439,6.481,6.076,1091.32,-2413.02
502.0,76.73,1151,216.017,107.994,6.826,6.136,1093.49,-2413.04
502.0,76.8,1152,216.666,107.264,6.963,5.87,1096.73,-2412.86
502.0,76.87,1153,217.193,106.899,6.834,5.82,1098.53,-2412.84
502.0,76.93,1154,218.186,106.262,6.715,5.508,1101.78,-2412.82
502.0,77.0,1155,218.861,105.446,6.398,5.226,1105.66,-2412.6
502.0,77.07,1156,219.635,104.976,6.96,5.339,1108.23,-2412.6
502.0,77.13,1157,220.503,104.148,6.561,5.865,1112.54,-2412.43
502.0,77.2,1158,220.887,103.615,6.457,5.593,1115.25,-2412.26
502.0,77.27,1159,221.266,103.173,6.329,5.587,1117.6,-2412.13
502.0,77.33,1160,221.723,102.93,6.179,4.968,1119.11,-2412.15
502.0,77.4,1161,222.235,102.423,5.893,5.319,1121.96,-2412.03
504.0,76.47,1147,49.151,139.994,16.192,11.123,988.17,-2396.56
504.0,76.53,1148,44.807,141.555,16.488,11.127,986.25,-2396.62
504.0,76.6,1149,40.065,143.703,17.343,11.082,983.84,-2396.84
504.0,76.67,1150,34.58,145.698,18.077,11.91,981.6,-2396.91
504.0,76.73,1151,29.714,147.648,18.851,12.423,979.55,-2397.04
504.0,76.8,1152,23.928,150.215,19.937,13.199,977.04,-2397.25
504.0,76.87,1153,18.281,152.276,19.653,13.339,975.04,-2397.32
504.0,76.93,1154,12.441,154.681,20.263,13.629,972.87,-2397.47
504.0,77.0,1155,8.225,157.013,18.023,14.394,970.95,-2397.74
504.0,77.07,1156,4.451,159.297,12.276,13.551,969.17,-2398.03
506.0,77.13,1157,124.182,156.679,21.019,15.62,980.05,-2411.22
507.0,77.33,1160,134.662,149.352,19.22,13.142,988.29,-2410.85
507.0,77.4,1161,137.447,147.049,19.231,13.363,991.09,-2410.64
507.0,77.47,1162,140.741,144.647,18.074,12.829,994.23,-2410.47
507.0,77.53,1163,143.841,142.652,16.827,12.166,997.01,-2410.38
507.0,77.6,1164,146.664,140.448,16.261,11.8,1000.16,-2410.18
507.0,77.67,1165,149.329,138.582,15.802,11.912,1003.0,-2410.05
507.0,77.73,1166,151.984,136.626,15.49,11.331,1006.1,-2409.88
507.0,77.8,1167,154.36,134.729,15.292,11.042,1009.22,-2409.67
507.0,77.87,1168,156.992,132.658,14.471,10.51,1012.8,-2409.43
507.0,77.93,1169,159.208,131.304,14.155,10.075,1015.36,-2409.37
507.0,78.0,1170,161.475,129.77,13.907,10.326,1018.32,-2409.24
507.0,78.07,1171,163.525,128.41,13.185,9.691,1021.07,-2409.13
507.0,78.13,1172,165.533,126.836,13.197,9.669,1024.29,-2408.93
507.0,78.2,1173,167.396,125.591,12.887,9.195,1027.01,-2408.82
507.0,78.27,1174,169.34,124.438,12.359,9.291,1029.69,-2408.76
507.0,78.33,1175,171.02,122.811,12.427,9.309,1033.33,-2408.44
507.0,78.4,1176,172.855,121.551,11.616,9.47,1036.42,-2408.3
507.0,78.47,1177,174.472,120.314,11.424,8.678,1039.53,-2408.12
507.0,78.53,1178,176.253,118.999,11.133,8.901,1042.99,-2407.93
507.0,78.6,1179,177.675,117.884,10.474,8.717,1046.0,-2407.74
507.0,78.67,1180,179.157,117.008,10.402,8.317,1048.58,-2407.67
507.0,78.73,1181,180.734,116.173,9.938,7.905,1051.18,-2407.64
507.0,78.8,1182,181.865,115.359,9.488,7.196,1053.63,-2407.52
507.0,78.87,1183,183.529,114.394,9.73,7.094,1056.76,-2407.44
513.0,79.4,1191,90.684,136.667,15.608,9.935,996.62,-2400.5
514.0,79.53,1193,145.211,154.953,17.125,12.17,983.76,-2413.91
521.0,80.8,1212,145.894,197.895,24.124,19.915,952.25,-2421.74
521.0,80.87,1213,150.008,193.244,23.034,17.841,955.02,-2421.63
521.0,80.93,1214,155.096,187.957,21.347,17.283,958.44,-2421.55
521.0,81.0,1215,159.443,182.952,20.366,16.02,961.93,-2421.41
521.0,81.07,1216,163.387,178.499,19.459,15.14,965.27,-2421.29
521.0,81.13,1217,166.981,174.495,18.936,14.467,968.51,-2421.17
521.0,81.2,1218,170.122,170.677,18.62,13.478,971.79,-2421.01
521.0,81.27,1219,173.256,167.263,17.709,13.007,974.95,-2420.91
521.0,81.33,1220,176.059,163.934,16.929,12.725,978.2,-2420.76
521.0,81.4,1221,179.135,160.604,16.577,13.15,981.7,-2420.65
521.0,81.47,1222,181.726,157.628,15.441,12.149,985.0,-2420.52
521.0,81.53,1223,184.191,154.799,14.827,11.842,988.34,-2420.38
521.0,81.6,1224,186.399,152.158,14.448,12.093,991.62,-2420.24
521.0,81.67,1225,188.646,149.435,13.582,11.134,995.2,-2420.07
521.0,81.73,1226,190.449,147.361,12.926,10.329,998.09,-2419.95
521.0,81.8,1227,192.358,145.005,11.93,9.552,1001.52,-2419.78
521.0,81.87,1228,194.622,143.123,11.899,9.248,1004.52,-2419.79
521.0,81.93,1229,196.321,140.623,10.949,8.64,1008.49,-2419.53
521.0,82.0,1230,197.932,138.776,10.886,8.707,1011.64,-2419.4
521.0,82.07,1231,199.686,136.656,10.686,8.548,1015.43,-2419.23
521.0,82.13,1232,201.338,134.736,10.547,9.085,1019.06,-2419.08
521.0,82.2,1233,202.815,133.458,10.002,8.404,1021.67,-2419.06
521.0,82.27,1234,204.198,131.642,10.01,8.399,1025.36,-2418.86
521.0,82.33,1235,205.6,130.209,9.552,8.242,1028.49,-2418.77
521.0,82.4,1236,207.377,128.493,8.87,7.747,1032.43,-2418.69
521.0,82.47,1237,208.201,127.153,8.222,7.954,1035.48,-2418.48
521.0,82.53,1238,209.63,125.872,8.897,8.0,1038.71,-2418.43
521.0,82.6,1239,211.32,124.354,8.963,8.215,1042.72,-2418.37
521.0,82.67,1240,212.605,122.881,9.337,8.116,1046.66,-2418.22
521.0,82.73,1241,213.651,121.55,9.344,8.186,1050.34,-2418.04
521.0,82.8,1242,214.881,120.324,9.273,7.981,1053.98,-2417.94
521.0,82.87,1243,215.889,119.209,8.9,7.794,1057.37,-2417.82
521.0,82.93,1244,217.041,118.342,8.546,7.54,1060.26,-2417.83
521.0,83.0,1245,217.807,117.267,8.435,7.669,1063.67,-2417.65
521.0,83.07,1246,218.78,116.181,8.426,7.172,1067.33,-2417.51
521.0,83.13,1247,220.001,115.026,8.215,7.169,1071.48,-2417.42
521.0,83.2,1248,220.915,114.285,8.069,7.155,1074.31,-2417.4
521.0,83.27,1249,221.711,113.283,7.785,7.241,1078.02,-2417.24
521.0,83.33,1250,222.259,112.363,7.335,6.412,1081.45,-2417.02
521.0,83.4,1251,222.97,111.512,7.435,6.094,1084.84,-2416.88
521.0,83.47,1252,224.009,110.488,7.028,5.882,1089.18,-2416.76
521.0,83.53,1253,224.889,109.651,7.395,6.503,1092.89,-2416.68
521.0,83.6,1254,225.662,108.95,7.616,6.59,1096.11,-2416.61
521.0,83.67,1255,226.199,108.113,6.936,6.245,1099.82,-2416.4
521.0,83.73,1256,226.68,107.529,6.992,5.909,1102.56,-2416.29
521.0,83.8,1257,227.168,107.034,7.303,5.648,1104.99,-2416.22
522.0,81.13,1217,113.738,201.427,25.49,18.184,949.44,-2418.37
522.0,81.2,1218,118.201,196.943,24.132,18.087,951.87,-2418.23
522.0,81.27,1219,123.277,192.32,23.053,17.257,954.55,-2418.13
522.0,81.33,1220,128.58,188.084,22.427,16.281,957.21,-2418.11
522.0,81.4,1221,132.822,183.828,21.066,15.602,960.02,-2417.95
522.0,81.47,1222,136.769,180.114,20.224,14.963,962.65,-2417.84
522.0,81.53,1223,140.468,176.677,20.017,14.407,965.22,-2417.74
522.0,81.6,1224,143.977,173.514,19.021,14.001,967.74,-2417.65
522.0,81.67,1225,147.564,169.954,18.012,13.822,970.72,-2417.49
522.0,81.73,1226,150.682,167.057,17.666,13.063,973.3,-2417.38
522.0,81.8,1227,153.766,164.269,17.211,12.526,975.92,-2417.29
522.0,81.87,1228,156.481,161.418,16.005,12.296,978.71,-2417.12
522.0,81.93,1229,159.489,159.052,14.915,11.781,981.22,-2417.09
522.0,82.0,1230,162.126,156.614,14.829,11.053,983.89,-2416.98
522.0,82.07,1231,164.408,154.142,14.414,10.902,986.69,-2416.8
522.0,82.13,1232,166.294,152.115,12.927,10.18,989.1,-2416.65
522.0,82.2,1233,168.683,149.732,12.251,10.318,992.09,-2416.49
522.0,82.27,1234,170.511,147.641,10.798,10.036,994.8,-2416.3
522.0,82.33,1235,173.001,145.437,11.706,10.194,997.87,-2416.19
522.0,82.4,1236,174.989,143.776,11.1,9.381,1000.32,-2416.13
522.0,82.47,1237,177.432,141.765,11.574,9.859,1003.42,-2416.05
522.0,82.53,1238,179.22,139.874,10.996,9.507,1006.39,-2415.88
522.0,82.6,1239,181.085,138.335,10.753,9.461,1008.98,-2415.81
522.0,82.67,1240,182.943,136.794,10.822,8.818,1011.68,-2415.74
522.0,82.73,1241,184.603,135.146,10.271,8.964,1014.62,-2415.59
522.0,82.8,1242,185.848,134.04,9.722,8.534,1016.7,-2415.52
522.0,82.87,1243,187.339,132.473,9.189,8.203,1019.68,-2415.35
522.0,82.93,1244,188.959,131.382,9.111,7.454,1021.97,-2415.36
522.0,83.0,1245,190.262,130.28,9.069,7.354,1024.28,-2415.29
522.0,83.07,1246,191.552,129.054,8.659,7.124,1026.89,-2415.17
522.0,83.13,1247,193.258,127.692,8.517,7.085,1029.98,-2415.1
522.0,83.2,1248,194.681,126.305,8.542,7.313,1033.17,-2414.96
522.0,83.27,1249,195.836,124.949,8.236,7.028,1036.34,-2414.75
522.0,83.33,1250,197.025,123.87,8.724,6.848,1039.03,-2414.65
522.0,83.4,1251,198.191,123.121,7.987,6.111,1041.07,-2414.65
522.0,83.47,1252,199.559,121.701,8.021,6.82,1044.79,-2414.46
522.0,83.53,1253,200.654,120.718,8.07,6.582,1047.52,-2414.36
522.0,83.6,1254,201.929,119.916,8.286,6.163,1049.95,-2414.37
522.0,83.67,1255,202.869,119.214,7.703,5.911,1052.07,-2414.33
522.0,83.73,1256,203.929,118.279,7.798,6.071,1054.89,-2414.24
522.0,83.8,1257,204.925,117.159,7.291,5.781,1058.29,-2414.04
522.0,83.87,1258,206.039,116.367,7.035,5.433,1060.94,-2414.01
522.0,83.93,1259,207.21,115.317,6.852,5.707,1064.44,-2413.88
522.0,84.0,1260,208.221,114.338,7.103,5.658,1067.79,-2413.74
523.0,81.73,1226,33.586,151.838,21.231,15.713,976.51,-2398.76
523.0,81.8,1227,28.373,154.66,21.691,15.817,973.98,-2399.06
523.0,81.87,1228,22.074,157.218,23.122,16.734,971.69,-2399.17
523.0,81.93,1229,15.725,160.28,23.518,16.545,969.18,-2399.4
523.0,82.0,1230,10.593,163.019,21.694,17.652,967.08,-2399.65
523.0,82.07,1231,6.687,165.816,16.101,17.933,965.1,-2400.02
524.0,82.47,1237,87.229,200.855,25.98,17.276,949.01,-2415.36
524.0,82.53,1238,92.513,196.721,25.341,17.597,951.2,-2415.28
524.0,82.6,1239,98.446,192.283,24.148,16.667,953.7,-2415.21
524.0,82.67,1240,104.029,187.983,23.135,16.253,956.29,-2415.12
524.0,82.73,1241,108.995,183.893,22.224,15.334,958.9,-2414.99
524.0,82.8,1242,113.549,180.213,20.839,14.527,961.4,-2414.88
524.0,82.87,1243,117.759,176.554,20.547,13.99,964.02,-2414.71
524.0,82.93,1244,121.967,173.051,20.085,13.659,966.7,-2414.57
524.0,83.0,1245,126.322,169.656,19.297,13.731,969.48,-2414.46
524.0,83.07,1246,130.037,167.168,18.661,13.192,971.66,-2414.45
524.0,83.13,1247,133.554,164.08,18.021,12.859,974.43,-2414.28
524.0,83.2,1248,136.923,161.327,17.691,12.694,977.05,-2414.15
524.0,83.27,1249,140.25,158.798,16.843,11.86,979.61,-2414.07
524.0,83.33,1250,143.288,156.077,16.53,12.07,982.46,-2413.88
524.0,83.4,1251,146.163,153.788,15.631,11.591,985.02,-2413.77
524.0,83.47,1252,149.112,151.294,15.59,11.64,987.93,-2413.61
524.0,83.53,1253,151.735,149.375,14.902,11.442,990.32,-2413.54
524.0,83.6,1254,154.316,147.133,14.615,11.167,993.18,-2413.38
524.0,83.67,1255,156.425,145.048,13.476,10.585,995.92,-2413.17
524.0,83.73,1256,159.002,143.114,13.849,10.502,998.68,-2413.07
524.0,83.8,1257,161.274,141.092,13.534,10.695,1001.64,-2412.89
524.0,83.87,1258,163.599,139.467,13.773,10.065,1004.2,-2412.83
524.0,83.93,1259,165.72,137.91,13.071,9.971,1006.74,-2412.75
524.0,84.0,1260,167.986,136.337,12.905,9.677,1009.44,-2412.69
527.0,82.73,1241,17.517,152.284,20.279,13.626,974.98,-2397.24
527.0,82.8,1242,12.024,154.669,20.248,13.772,972.85,-2397.42
540.0,84.2,1263,16.407,153.23,20.748,11.86,974.2,-2397.42
540.0,84.27,1264,11.765,155.075,20.36,12.783,972.54,-2397.52
540.0,84.33,1265,7.8,157.288,15.835,13.23,970.74,-2397.78
540.0,84.4,1266,4.887,159.079,10.276,12.085,969.34,-2398.01
541.0,84.4,1266,136.972,162.015,18.34,12.923,976.46,-2414.31
541.0,84.47,1267,140.417,159.658,17.75,12.102,978.85,-2414.29
541.0,84.53,1268,143.573,157.096,16.353,11.169,981.52,-2414.17
