id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm,speed
242,68.93,1034.0,284.75,69.558,11.242,8.945,298661.1660918972,4768857.032879972,37.135263262793366
242,69.0,1035.0,286.015,68.202,11.13,8.994,298662.7077028323,4768856.0948300455,25.794319895506046
242,69.07,1036.0,287.291,66.965,10.537,8.145,298664.1820491666,4768855.197709742,24.68495368981494
242,69.13,1037.0,288.756,65.196,11.287,8.956,298666.3740676587,4768853.863895394,42.77135594009339
242,69.2,1038.0,289.667,63.974,10.82,8.614,298667.95502534654,4768852.901903488,26.439380032626957
242,69.27,1039.0,290.443,62.962,10.507,8.105,298669.3132596096,4768852.075435849,22.7142857128809
242,69.33,1040.0,290.873,62.228,10.54,7.34,298670.316788793,4768851.464801573,19.579609572004532
242,69.4,1041.0,291.167,61.578,10.657,7.101,298671.219111396,4768850.915750167,15.096965504483281
242,69.47,1042.0,291.59,60.455,11.095,7.109,298672.8273675722,4768849.937147492,26.91862264249655
242,69.53,1043.0,292.079,59.529,11.922,7.276,298674.2087693242,4768849.096582741,26.95727071270563
242,69.6,1044.0,292.539,58.929,12.502,6.816,298675.1259974175,4768848.538461541,15.339691082575577
242,69.67,1045.0,293.81,58.291,11.281,6.74,298676.16281416774,4768847.90757222,17.541205134307646
242,69.73,1046.0,294.956,57.869,9.801,6.722,298676.8788678183,4768847.471863016,14.377837876936812
242,69.8,1047.0,296.392,56.586,8.89,6.458,298679.015669974,4768846.17164708,35.77993965512745
242,69.87,1048.0,297.14,55.768,8.768,6.495,298680.41514412273,4768845.320085514,23.41680889680825
242,69.93,1049.0,297.711,54.76,8.776,6.346,298682.1921811599,4768844.238781909,34.671874605860694
242,70.0,1050.0,298.837,53.862,8.74,6.736,298683.8543448452,4768843.227377225,27.86629886031421
242,70.07,1051.0,299.317,53.716,8.92,6.88,298684.1449522304,4768843.050546463,5.054801725327112
242,70.13,1052.0,300.099,52.92,8.891,6.739,298685.66752667545,4768842.12407999,29.723260621115884
242,70.2,1053.0,300.726,52.146,8.874,6.546,298687.1812197625,4768841.203017706,25.32120189329736
242,70.27,1054.0,301.373,51.424,8.788,6.297,298688.6451012854,4768840.312265103,24.488647929997658
242,70.33,1055.0,301.689,50.712,8.506,6.482,298690.10708967585,4768839.422664445,28.528737950244132
242,70.4,1056.0,302.022,50.28,8.579,6.308,298691.02431776916,4768838.864543245,15.339691082572463
242,70.47,1057.0,302.203,49.938,8.416,5.767,298691.7524547379,4768838.421481501,12.17642418941649
243,68.33,1025.0,224.225,216.268,41.168,36.899,298607.8357694275,4768885.402810574,
243,68.4,1026.0,230.589,206.383,38.311,35.62,298609.04202145233,4768884.668822123,20.21163536020629
243,68.47,1027.0,237.32,194.264,35.295,32.581,298610.66707625176,4768883.679997705,27.183803703787504
243,68.53,1028.0,242.867,183.833,33.966,29.744,298612.22899744957,4768882.729589252,30.474944168473893
243,68.6,1029.0,247.804,174.406,31.643,27.024,298613.80265723215,4768881.772038025,26.31830278346148
243,68.67,1030.0,252.251,166.08,30.656,24.941,298615.338244035,4768880.837653704,25.68252006193149
243,68.73,1031.0,256.582,158.942,28.129,23.42,298616.80370901077,4768879.94593759,28.613322453419947
243,68.8,1032.0,260.178,152.058,25.931,21.433,298618.3231165502,4768879.021398137,25.40970407910289
243,68.87,1033.0,263.539,145.866,24.948,20.431,298619.8250710529,4768878.107478628,25.123775227729865
243,68.93,1034.0,266.295,140.448,23.303,19.865,298621.23311687994,4768877.250701309,27.47170261325716
243,69.0,1035.0,269.164,135.068,22.535,18.576,298622.7569650981,4768876.323459762,25.485490063928516
243,69.07,1036.0,271.518,130.716,22.016,17.535,298624.0742691556,4768875.521897613,22.03383298403642
243,69.13,1037.0,273.658,126.134,22.159,17.252,298625.5568774889,4768874.619749992,28.926151187276215
243,69.2,1038.0,276.394,121.895,19.706,16.452,298627.05026031274,4768873.711046236,25.00163259532574
243,69.27,1039.0,278.742,118.009,18.955,15.542,298628.50398670457,4768872.826472895,24.327694812199237
243,69.33,1040.0,280.537,114.518,18.359,14.966,298629.8856981363,4768871.985719709,26.959331506311106
243,69.4,1041.0,282.255,111.077,17.62,14.488,298631.33181694313,4768871.105775484,24.183397919061033
243,69.47,1042.0,283.809,107.892,17.18,14.085,298632.7544585808,4768870.240116807,23.79032559396959
243,69.53,1043.0,285.46,104.883,16.89,13.689,298634.1831243503,4768869.370792525,27.87920371434733
243,69.6,1044.0,286.75,102.012,16.319,13.065,298635.6130638933,4768868.5006931685,23.91225456545382
243,69.67,1045.0,288.114,99.839,15.239,11.838,298636.76633744856,4768867.798941417,19.296293396533198
243,69.73,1046.0,289.599,97.191,13.56,11.959,298638.2257782925,4768866.910890908,28.48001248375484
243,69.8,1047.0,290.872,94.896,13.562,11.249,298639.5665595187,4768866.095043211,22.42857142507713
243,69.87,1048.0,292.154,92.263,14.257,11.224,298641.1738516015,4768865.117027173,26.878790669746966
243,69.93,1049.0,293.605,90.315,14.54,10.857,298642.444511001,4768864.343847684,24.8243831729549
243,70.0,1050.0,294.591,88.215,13.47,10.526,298643.85255682806,4768863.487070365,23.5471736692156
243,70.07,1051.0,295.559,86.446,13.388,10.134,298645.09657215286,4768862.730103443,20.806690448523828
243,70.13,1052.0,296.36,84.685,13.265,9.626,298646.38881558855,4768861.943790353,25.211329023127586
243,70.2,1053.0,297.276,83.051,12.741,9.566,298647.63283091335,4768861.186823431,20.806690449221843
243,70.27,1054.0,298.391,81.571,12.074,9.231,298648.8156057695,4768860.467120527,19.81393037047921
243,70.33,1055.0,299.353,79.727,12.027,9.035,298650.33945398766,4768859.53987898,29.73307174124591
243,70.4,1056.0,300.076,78.208,11.517,8.685,298651.6434360081,4768858.746423116,21.806196466819358
243,70.47,1057.0,301.336,76.779,10.716,8.17,298652.9435967085,4768857.955292474,21.804792580197173
243,70.53,1058.0,302.241,75.451,10.885,8.114,298654.17459967546,4768857.2062434,24.037008500724582
243,70.6,1059.0,302.982,74.182,11.063,7.666,298655.39672128437,4768856.462598517,20.446046473960063
243,70.67,1060.0,303.776,72.856,10.54,7.576,298656.71846602095,4768855.658334274,22.111037043212228
243,70.73,1061.0,304.562,71.716,9.936,7.144,298657.89965742396,4768854.93959488,23.06632947348058
243,70.8,1062.0,305.437,70.034,9.589,7.394,298659.70048131037,4768853.843817291,30.119828718489284
243,70.87,1063.0,306.317,68.661,10.158,8.382,298661.2347943398,4768852.910208045,25.674969938570577
243,70.93,1064.0,307.169,67.583,9.853,8.064,298662.4981558344,4768852.141469234,24.686928622057057
243,71.0,1065.0,307.635,66.915,9.726,7.395,298663.29830776283,4768851.654587337,13.392047591371506
243,71.07,1066.0,308.156,66.191,8.642,6.579,298664.1761891034,4768851.120408117,14.700409546197308
243,71.13,1067.0,308.832,65.328,8.789,6.713,298665.2621980577,4768850.459585988,21.21909517130424
243,71.2,1068.0,309.122,64.548,8.27,6.325,298666.25113143097,4768849.857833071,16.53752690251459
243,71.27,1069.0,309.343,64.169,8.16,5.384,298666.73909193854,4768849.560915536,8.162882641392207
244,68.6,1029.0,185.474,186.484,41.152,34.326,298612.641003587,4768886.942109872,
244,68.67,1030.0,193.437,177.372,38.462,31.518,298614.1283622786,4768886.037071721,24.883811631689838
244,68.73,1031.0,201.722,166.834,34.877,28.934,298616.0373809711,4768884.875459019,37.244313512527
244,68.8,1032.0,208.929,158.277,34.061,26.531,298617.783952614,4768883.812693205,29.210705332859863
244,68.87,1033.0,215.703,150.656,31.409,25.002,298619.5146546732,4768882.759583823,28.96338293557793
244,68.93,1034.0,222.069,143.73,29.084,23.034,298621.2570953169,4768881.699331667,34.02164343712646
244,69.0,1035.0,227.308,137.682,27.221,21.538,298622.90562728536,4768880.696221703,27.57882950835792
244,69.07,1036.0,232.075,131.84,25.99,20.802,298624.6404603439,4768879.640598662,29.013719485456175
244,69.13,1037.0,236.263,126.795,24.336,19.696,298626.2683723692,4768878.650035661,31.76519758421077
244,69.2,1038.0,240.273,121.641,22.973,18.731,298628.0587314439,4768877.560625772,29.939394563968413
244,69.27,1039.0,243.91,117.309,22.172,18.02,298629.6983820539,4768876.562919997,27.42447886328971
244,69.33,1040.0,247.498,113.224,21.561,17.155,298631.3659505116,4768875.548226579,32.54569436950998
244,69.4,1041.0,250.605,109.405,20.712,16.759,298633.0274948374,4768874.537198766,27.787091410680933
244,69.47,1042.0,253.721,105.909,19.89,16.009,298634.6614309949,4768873.54297016,27.339513154680766
244,69.53,1043.0,256.559,102.545,19.187,15.188,298636.3318566793,4768872.526538157,32.59601203218766
244,69.6,1044.0,259.084,99.755,18.018,14.774,298637.81191746565,4768871.625940685,24.764194027679526
244,69.67,1045.0,261.371,96.807,17.401,14.497,298639.4499846228,4768870.62919842,27.39357887462014
244,69.73,1046.0,263.644,93.982,17.429,13.934,298641.1305654383,4768869.606587154,32.78931058889788
244,69.8,1047.0,265.976,91.472,15.938,13.259,298642.7073921265,4768868.647108907,26.38799974324853
244,69.87,1048.0,267.695,89.247,16.053,12.973,298644.1725474229,4768867.755581229,24.50156180178655
244,69.93,1049.0,269.841,87.108,15.336,12.723,298645.6776688311,4768866.839734699,29.40001889010872
244,70.0,1050.0,271.77,84.915,15.082,12.378,298647.28368714085,4768865.862493735,26.866259854688003
244,70.07,1051.0,273.473,82.827,14.617,11.918,298648.8808240921,4768864.890656959,26.71237579065694
244,70.13,1052.0,275.069,81.025,14.532,11.636,298650.33296703076,4768864.00704713,28.339705165922968
244,70.2,1053.0,276.609,79.48,13.629,11.367,298651.64169940987,4768863.2107007345,21.911230931040738
244,70.27,1054.0,278.404,77.806,13.647,11.298,298653.11762919696,4768862.312616921,24.72914499026523
244,70.33,1055.0,279.561,76.274,13.024,10.819,298654.5094957606,4768861.46568447,27.154905434626276
244,70.4,1056.0,281.009,74.544,13.046,10.399,298656.1535870497,4768860.4652766,27.501391430704366
244,70.47,1057.0,282.389,72.982,12.487,10.087,298657.709793795,4768859.518345316,26.03373007796588
244,70.53,1058.0,283.783,71.774,11.883,10.225,298658.9702980633,4768858.75134509,24.645260987209596
244,70.6,1059.0,284.826,70.307,11.68,10.001,298660.5350764874,4768857.799198053,26.16743575321563
244,70.67,1060.0,285.893,69.009,11.472,9.81,298661.982778747,4768856.918290317,24.214180363237393
244,70.73,1061.0,287.057,67.926,10.663,9.084,298663.2344016568,4768856.156694281,24.455174412889058
244,70.8,1062.0,288.102,66.816,10.694,8.365,298664.56502775144,4768855.347025848,22.267391730478284
244,70.87,1063.0,289.262,65.425,10.366,8.551,298666.28526499943,4768854.300284166,28.772152069920384
244,70.93,1064.0,290.128,64.493,10.209,8.096,298667.48105221346,4768853.572663414,23.34404516528384
244,71.0,1065.0,291.231,63.712,9.695,7.469,298668.5292978683,4768852.934819755,17.629404934936318
244,71.07,1066.0,291.944,62.977,9.653,6.993,298669.52139814704,4768852.331139818,16.60157356395377
244,71.13,1067.0,292.384,62.173,10.259,6.655,298670.6201097796,4768851.662588278,21.438542657393498
244,71.2,1068.0,292.802,61.302,10.896,6.326,298671.84477893455,4768850.917393246,20.483940945366378
255,69.33,1040.0,209.962,115.022,23.755,18.083,298631.27225999866,4768879.572622068,
255,69.4,1041.0,214.416,111.212,22.943,17.878,298632.89001689275,4768878.58823833,27.063794628949086
255,69.47,1042.0,219.426,107.185,21.942,16.63,298634.7393785693,4768877.462926135,30.944980796242884
255,69.53,1043.0,223.792,103.3,20.638,15.589,298636.6398255833,4768876.306529188,37.08286516848132
255,69.6,1044.0,227.963,99.554,19.895,14.664,298638.6119778769,4768875.106500522,32.98113251433218
255,69.67,1045.0,231.583,96.663,19.462,14.475,298640.2547953929,4768874.106867726,27.497309704208007
255,69.73,1046.0,235.049,93.338,18.925,14.048,298642.24725794955,4768872.894480533,38.87301263389774
255,69.8,1047.0,238.409,90.436,17.955,13.755,298644.1096319839,4768871.761250491,31.149737115890847
255,69.87,1048.0,241.561,88.032,17.24,13.883,298645.76862876327,4768870.751772827,27.775337759952876
255,69.93,1049.0,244.259,85.622,16.452,12.952,298647.5034618219,4768869.696149786,33.84933940051589
255,70.0,1050.0,247.024,83.397,16.086,12.062,298649.2033888067,4768868.6617666315,28.448306140516106
255,70.07,1051.0,249.785,81.264,15.574,11.731,298650.93123363977,4768867.610395835,28.923897328654064
255,70.13,1052.0,252.18,79.191,14.603,11.625,298652.67494805687,4768866.549368605,34.027766445348846
255,70.2,1053.0,254.526,77.417,14.678,11.303,298654.26065610355,4768865.584486168,26.546839621319226
255,70.27,1054.0,256.917,75.656,13.641,10.85,298655.9167956566,4768864.576747088,27.737839767324
255,70.33,1055.0,259.281,74.009,13.953,10.704,298657.5320050042,4768863.593913498,31.581464323057503
255,70.4,1056.0,261.282,72.406,13.466,10.5,298659.16308393574,4768862.601423476,27.29917394654128
255,70.47,1057.0,263.172,70.708,12.948,10.238,298660.97120572714,4768861.501205209,30.240532334835265
255,70.53,1058.0,265.125,69.466,12.756,9.838,298662.3652751031,4768860.652932376,27.301302367756207
255,70.6,1059.0,267.079,68.16,12.303,9.761,298663.880861323,4768859.730718145,25.408499302731165
255,70.67,1060.0,268.653,67.016,11.518,8.905,298665.26002520864,4768858.891515107,23.10269884360501
255,70.73,1061.0,270.375,65.785,11.437,8.477,298666.79020723875,4768857.960419519,29.91562207418376
255,70.8,1062.0,271.901,64.687,11.46,8.168,298668.2074441041,4768857.0980495745,23.735360690191836
255,70.87,1063.0,273.511,63.193,11.332,8.205,298670.1884777561,4768855.89261672,33.13300346256644
255,70.93,1064.0,274.956,62.105,10.606,7.909,298671.7053377491,4768854.969627416,29.63153350406337
255,71.0,1065.0,276.266,60.957,10.913,8.019,298673.3611676225,4768853.962076771,27.698817478718084
255,71.07,1066.0,277.709,60.044,10.609,7.766,298674.73175982974,4768853.128089487,23.001774555873123
255,71.13,1067.0,279.251,59.214,10.19,7.451,298676.0322302099,4768852.336770408,25.53701017407021
255,71.2,1068.0,280.544,58.257,9.747,7.226,298677.5535308823,4768851.411079009,25.479083063255555
255,71.27,1069.0,281.623,57.443,9.333,7.056,298678.8812997507,4768850.603149161,22.22794710159027
255,71.33,1070.0,283.07,56.492,9.271,7.314,298680.49809255154,4768849.619352061,31.639023025629715
255,71.4,1071.0,284.266,55.919,9.158,7.154,298681.50255077454,4768849.008152477,16.95672763945677
255,71.47,1072.0,285.288,54.958,9.164,6.958,298683.2037515329,4768847.972994248,28.45440319792378
255,71.53,1073.0,286.374,54.213,9.027,6.687,298684.58005819225,4768847.135529795,26.911893278829133
255,71.6,1074.0,287.446,53.84,8.798,7.321,298685.2989690695,4768846.698082006,12.325516925575064
255,71.67,1075.0,288.623,53.095,9.05,7.948,298686.73840933,4768845.822201587,24.14666072567919
258,70.0,1050.0,237.879,183.505,42.315,41.646,298612.4558046225,4768883.238684191,
258,70.07,1051.0,242.826,175.436,40.001,38.792,298613.81276511255,4768882.412991626,22.703950929380902
258,70.13,1052.0,246.451,166.854,39.82,36.204,298615.35661391396,4768881.473579988,30.142255314824435
258,70.2,1053.0,251.583,159.492,35.737,32.843,298616.85602087015,4768880.561210627,25.127024233837695
258,70.27,1054.0,256.064,152.602,32.68,30.739,298618.3874766737,4768879.629339964,25.635195831133935
258,70.33,1055.0,259.663,146.354,31.219,28.939,298619.8967290817,4768878.7109797755,29.45146667022889
258,70.4,1056.0,262.952,140.692,28.916,26.933,298621.37234918895,4768877.813084398,24.68619377379827
258,70.47,1057.0,266.039,135.414,28.806,25.723,298622.86256510724,4768876.906307662,24.92642234232079
258,70.53,1058.0,268.266,131.009,26.401,24.118,298624.1855836169,4768876.101268345,25.811818994806814
258,70.6,1059.0,271.054,126.465,25.467,22.835,298625.66120372456,4768875.2033729665,24.686193781040604
258,70.67,1060.0,272.182,122.501,21.672,21.081,298627.00422281754,4768874.386163558,22.495804599194184
258,70.73,1061.0,274.262,118.268,21.473,20.781,298628.5645605622,4768873.436718616,30.441656394636794
258,70.8,1062.0,276.832,114.6,20.681,20.358,298630.0271683121,4768872.546741086,24.486564412846977
258,70.87,1063.0,278.185,111.398,18.127,18.899,298631.3631991795,4768871.73378392,22.345158814563323
258,70.93,1064.0,280.252,108.323,18.862,18.419,298632.73633893335,4768870.898246487,26.81054933919257
258,71.0,1065.0,281.872,105.377,17.268,17.702,298634.11805036507,4768870.0574933,23.107998433984076
258,71.07,1066.0,283.259,102.368,16.405,17.481,298635.6050993774,4768869.152643585,24.867403467860186
258,71.13,1067.0,284.788,99.438,16.783,17.593,298637.15084131184,4768868.21208,30.157457159093035
258,71.2,1068.0,286.393,96.902,16.262,17.075,298638.56491127075,4768867.351637076,23.656124887658496
258,71.27,1069.0,287.478,95.117,15.393,15.411,298639.6096803398,4768866.715908874,17.475930970703182
258,71.33,1070.0,289.091,92.802,15.233,14.95,298641.02977443143,4768865.851800345,27.735356502679327
258,71.4,1071.0,290.335,90.799,14.329,13.699,298642.30900550925,4768865.073405102,21.398550396063925
258,71.47,1072.0,291.677,89.226,14.227,12.953,298643.36582284246,4768864.43034569,17.71946928561916
258,71.53,1073.0,293.11,87.462,13.835,12.394,298644.5955520364,4768863.682071691,24.044518895553338
258,71.6,1074.0,294.031,85.73,13.806,12.191,298645.8351266822,4768862.9278068645,20.73053550161581
258,71.67,1075.0,295.276,83.749,13.967,11.965,298647.3224853738,4768862.0227687135,24.88381163238682
258,71.73,1076.0,296.206,81.994,13.783,11.647,298648.6924582216,4768861.1891583,26.72961321223126
258,71.8,1077.0,297.156,80.607,13.649,11.574,298649.81939738157,4768860.503430681,18.859848287366262
258,71.87,1078.0,297.964,79.015,13.053,11.165,298651.1658930603,4768859.684105816,22.51756683866701
258,71.93,1079.0,298.721,77.546,12.917,10.568,298652.4479813644,4768858.903971989,25.016105921703037
258,72.0,1080.0,299.665,76.173,12.336,10.741,298653.7053187267,4768858.138898783,21.039321790106555
259,70.07,1051.0,182.108,183.872,40.543,32.617,298613.28453414544,4768887.347991004,
259,70.13,1052.0,189.677,175.13,38.331,29.976,298614.7512728946,4768886.455499815,28.620602523588396
259,70.2,1053.0,198.155,165.703,35.985,28.204,298616.51116657513,4768885.384627717,29.44139803824205
