id,time,frame_num,class,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
5152,716.0,3580,2,1891.914,551.851,33.998,61.03,305744.96,4770979.48
5155,716.0,3580,2,544.85,460.414,40.723,23.907,305755.92,4771057.71
5021,716.0,3580,2,1498.89,571.41,193.492,90.845,305739.05,4770989.49
2321,414.4,2072,2,562.848,602.682,161.348,75.018,305726.56,4771013.71
2378,414.4,2072,2,86.236,607.514,147.426,60.236,305720.27,4771028.7
2511,414.4,2072,2,480.97,587.676,147.6,61.326,305726.66,4771018.02
2674,414.4,2072,2,763.221,438.546,36.841,16.427,305777.37,4771050.85
2905,414.4,2072,1,881.783,576.971,29.942,43.748,305732.36,4771006.17
2926,414.4,2072,0,886.746,532.365,23.084,24.075,305738.29,4771009.77
2951,414.4,2072,2,697.895,467.002,45.4,29.446,305754.66,4771037.28
2961,414.4,2072,2,741.176,464.453,48.796,28.147,305756.66,4771034.75
3011,414.4,2072,0,877.759,563.869,28.321,65.325,305733.75,4771007.23
3069,414.4,2072,2,874.771,486.873,85.926,31.977,305748.98,4771017.4
3077,414.4,2072,2,656.348,463.236,40.057,27.113,305756.06,4771043.42
3086,414.4,2072,2,1199.309,491.684,90.546,42.618,305751.4,4770999.93
3072,414.4,2072,2,777.827,423.755,36.331,17.011,305799.94,4771068.01
3102,414.4,2072,2,615.675,454.109,33.338,20.775,305761.39,4771055.03
3335,507.4,2537,2,352.387,853.817,412.76,143.953,305717.29,4771005.2
3348,507.4,2537,2,621.692,578.891,161.121,71.918,305729.15,4771014.32
3145,507.4,2537,2,964.585,472.241,63.6,27.982,305755.81,4771015.06
3241,507.4,2537,2,1216.86,486.588,119.103,45.184,305753.22,4770999.39
3258,507.4,2537,2,1380.637,508.037,130.627,45.146,305748.84,4770992.26
3368,507.4,2537,2,1653.754,530.266,172.254,56.993,305746.65,4770984.27
3400,507.4,2537,2,1871.409,550.72,94.31,53.979,305744.98,4770979.88
3483,507.4,2537,2,181.828,717.804,236.834,100.954,305718.12,4771013.88
3625,507.4,2537,2,930.019,489.051,88.317,46.815,305749.01,4771013.77
3627,507.4,2537,2,546.735,565.137,141.857,51.53,305729.5,4771018.78
3610,507.4,2537,2,810.317,490.657,59.391,33.99,305746.85,4771020.37
3643,507.4,2537,2,720.451,460.887,34.283,22.298,305758.4,4771038.62
3594,507.4,2537,2,1470.48,579.649,226.548,72.735,305737.83,4770990.29
3545,507.4,2537,2,1603.02,631.721,230.59,113.457,305734.01,4770988.25
647,207.2,1036,2,892.829,448.147,37.309,23.002,305769.23,4771028.86
650,207.2,1036,2,846.405,480.151,66.801,28.755,305751.0,4771020.83
1382,207.2,1036,2,708.102,470.614,44.562,26.701,305753.03,4771034.57
1418,207.2,1036,2,677.222,464.98,28.566,21.84,305755.42,4771040.32
1448,207.2,1036,2,655.137,456.651,32.344,22.987,305760.16,4771048.25
1597,207.2,1036,2,1365.368,471.453,78.709,30.129,305760.33,4770992.78
1526,207.2,1036,2,1566.182,527.147,165.678,55.952,305746.47,4770986.64
1599,207.2,1036,2,1491.204,492.31,121.703,38.253,305754.12,4770987.89
1606,207.2,1036,2,850.013,510.17,86.077,41.388,305742.18,4771014.32
1609,207.2,1036,0,1200.611,468.082,16.499,34.382,305760.28,4771001.43
1600,207.2,1036,2,1329.506,498.0,141.614,56.753,305750.92,4770994.21
1623,207.2,1036,2,1611.504,741.514,298.575,138.041,305727.91,4770989.42
1626,207.2,1036,2,555.412,563.27,135.7,61.597,305729.81,4771018.72
1627,207.2,1036,2,1585.488,490.127,81.924,32.333,305755.61,4770984.32
1634,207.2,1036,2,629.228,452.788,24.113,19.473,305762.58,4771054.59
1638,207.2,1036,2,180.622,674.765,135.108,79.175,305719.11,4771017.26
1642,207.2,1036,2,88.107,754.804,143.615,96.287,305716.67,4771013.37
433,87.2,436,2,748.36,458.854,45.908,29.58,305760.03,4771037.11
459,87.2,436,2,634.491,455.118,22.326,19.423,305760.93,4771051.87
523,87.2,436,2,734.753,422.38,21.501,12.68,305803.67,4771080.0
537,87.2,436,2,796.6,428.844,25.647,15.272,305790.55,4771056.87
553,87.2,436,2,688.107,417.609,15.622,10.167,305818.01,4771105.48
554,87.2,436,2,779.677,422.795,22.435,10.774,305801.91,4771069.33
576,87.2,436,2,906.319,436.699,32.943,20.838,305780.05,4771034.0
588,87.2,436,2,200.966,852.38,315.5,139.562,305716.34,4771007.29
2321,423.4,2117,2,569.537,599.66,163.687,75.912,305726.85,4771013.81
2511,423.4,2117,2,486.814,584.555,146.848,60.994,305726.98,4771018.23
2905,423.4,2117,3,891.252,570.482,40.67,55.063,305733.15,4771006.32
2951,423.4,2117,2,702.664,468.197,44.375,25.931,305754.13,4771036.23
2961,423.4,2117,2,747.21,462.911,48.773,27.401,305757.6,4771035.0
3011,423.4,2117,0,885.247,562.695,29.656,64.046,305733.97,4771007.08
3077,423.4,2117,2,662.331,462.073,38.328,27.053,305756.83,4771043.59
3111,423.4,2117,2,94.023,599.157,173.135,72.63,305720.75,4771029.99
3131,423.4,2117,2,859.169,489.778,93.862,39.804,305747.82,4771017.68
3124,423.4,2117,2,597.199,506.759,109.236,46.246,305739.21,4771028.7
3145,423.4,2117,2,1645.404,537.176,98.694,53.736,305745.33,4770984.8
3335,512.4,2562,2,348.662,854.978,413.499,144.053,305717.25,4771005.22
3348,512.4,2562,2,618.315,579.212,159.825,72.092,305729.08,4771014.4
3145,512.4,2562,2,475.544,522.734,113.612,41.156,305734.02,4771030.92
3241,512.4,2562,2,1072.902,476.058,101.239,40.053,305755.48,4771007.78
3258,512.4,2562,2,1248.484,494.878,109.197,39.509,305750.97,4770997.62
3368,512.4,2562,2,1574.183,522.873,163.894,55.412,305747.38,4770986.25
3400,512.4,2562,2,1866.515,548.102,99.699,53.671,305745.34,4770979.84
3483,512.4,2562,2,390.958,659.014,226.641,83.769,305721.78,4771013.45
3627,512.4,2562,2,582.292,558.034,132.005,50.659,305730.74,4771018.47
3689,512.4,2562,2,398.446,608.184,139.881,59.682,305724.27,4771018.16
3692,512.4,2562,2,652.554,449.512,29.479,19.58,305765.54,4771054.78
4977,747.8,3739,2,593.163,596.217,164.739,76.074,305727.38,4771013.42
5034,747.8,3739,2,543.928,566.412,137.108,55.12,305729.34,4771018.7
5075,747.8,3739,2,289.932,680.836,251.818,97.286,305720.04,4771014.16
5091,747.8,3739,2,351.957,615.447,203.866,48.573,305723.3,4771018.74
5414,747.8,3739,2,904.547,475.264,97.598,38.539,305753.75,4771018.28
5488,747.8,3739,2,785.916,433.95,40.787,17.78,305783.11,4771052.43
5493,747.8,3739,2,1394.93,507.382,107.212,49.057,305749.14,4770991.74
5498,747.8,3739,2,872.724,430.827,37.86,16.802,305787.32,4771042.95
5472,747.8,3739,2,760.671,467.19,46.124,23.066,305755.5,4771031.76
5340,747.8,3739,2,709.306,472.544,45.112,26.183,305752.16,4771033.57
5372,747.8,3739,2,675.592,466.638,32.691,22.776,305754.51,4771039.51
5489,747.8,3739,2,1841.357,555.164,138.461,66.878,305744.08,4770980.83
5443,747.8,3739,2,651.802,460.462,30.57,20.553,305757.64,4771045.77
5439,747.8,3739,2,623.1,452.953,34.017,22.888,305762.37,4771055.2
5365,747.8,3739,2,1292.515,475.731,107.696,36.422,305757.92,4770996.23
433,113.2,566,2,994.03,496.293,67.444,51.642,305747.62,4771009.27
459,113.2,566,2,709.233,474.745,41.768,25.14,305751.19,4771032.59
593,113.2,566,2,870.812,440.845,45.403,19.424,305775.54,4771035.37
601,113.2,566,2,1071.661,446.437,64.703,26.838,305771.97,4771013.51
605,113.2,566,2,1206.732,473.396,90.923,27.777,305758.01,4771000.69
608,113.2,566,2,1320.516,470.888,87.479,29.189,305760.17,4770994.97
628,113.2,566,0,923.428,559.587,25.154,58.126,305734.79,4771006.05
644,113.2,566,2,1261.071,497.664,107.046,39.316,305750.31,4770997.0
647,113.2,566,2,579.715,562.319,136.924,61.261,305730.24,4771017.93
648,113.2,566,2,1461.297,521.156,139.103,48.77,305746.69,4770989.68
619,113.2,566,2,1585.041,510.459,134.731,49.292,305750.18,4770985.4
650,113.2,566,2,227.58,659.526,147.693,78.361,305720.06,4771017.51
649,113.2,566,2,708.186,774.292,262.764,132.664,305721.0,4771002.18
651,113.2,566,2,720.801,458.871,39.812,21.511,305759.64,4771039.8
653,113.2,566,2,1876.846,519.062,73.711,48.404,305750.7,4770977.51
654,113.2,566,2,1878.131,562.474,43.092,54.413,305743.32,4770980.41
655,113.2,566,2,665.453,450.624,32.923,18.555,305764.78,4771052.11
3348,533.8,2669,2,620.012,578.182,161.029,72.726,305729.19,4771014.46
3483,533.8,2669,2,390.478,657.863,234.57,84.719,305721.82,4771013.55
3627,533.8,2669,2,583.363,557.658,132.61,49.511,305730.79,4771018.48
3689,533.8,2669,2,424.938,598.683,168.945,55.487,305725.18,4771018.48
3692,533.8,2669,2,752.6,465.187,49.723,28.521,305756.43,4771033.38
3733,533.8,2669,2,698.148,469.187,46.007,30.96,305753.57,4771036.12
3747,533.8,2669,2,448.973,499.131,67.698,34.792,305738.48,4771041.32
3764,533.8,2669,2,97.304,593.225,149.546,62.801,305721.09,4771031.06
3767,533.8,2669,2,660.334,464.983,33.11,20.842,305755.15,4771041.92
3781,533.8,2669,2,563.762,515.947,102.177,38.801,305736.71,4771027.96
3785,533.8,2669,2,534.616,476.149,55.475,35.994,305747.63,4771046.74
3748,533.8,2669,2,718.372,459.44,30.086,23.61,305759.25,4771039.69
3801,533.8,2669,2,470.794,799.164,270.43,190.584,305718.86,4771005.09
3348,533.4,2667,2,620.214,577.487,159.058,71.698,305729.26,4771014.53
3483,533.4,2667,2,390.872,657.137,233.7,84.117,305721.85,4771013.6
3627,533.4,2667,2,583.788,555.762,131.51,49.143,305731.02,4771018.76
3689,533.4,2667,2,425.134,598.182,168.965,55.414,305725.22,4771018.54
3692,533.4,2667,2,752.986,463.199,49.825,28.448,305757.52,4771034.34
3733,533.4,2667,2,698.834,467.642,46.287,31.11,305754.35,4771036.86
3747,533.4,2667,2,462.217,495.221,66.168,34.597,305739.77,4771042.19
3764,533.4,2667,2,211.49,569.992,140.385,58.629,305724.25,4771031.48
3767,533.4,2667,2,661.083,463.559,32.953,20.669,305755.96,4771042.74
3781,533.4,2667,2,641.351,504.721,96.727,36.408,305740.4,4771026.68
3785,533.4,2667,2,534.607,474.523,53.439,35.22,305748.33,4771047.79
3748,533.4,2667,2,719.259,458.108,30.294,23.838,305760.1,4771040.43
3798,533.4,2667,2,1801.332,758.83,293.393,142.574,305728.33,4770987.14
3801,533.4,2667,2,276.582,834.786,247.357,191.999,305717.03,4771006.8
8,44.8,224,2,562.477,555.824,138.14,32.613,305730.72,4771019.6
7,44.8,224,2,601.884,506.546,92.369,38.627,305739.34,4771028.48
78,44.8,224,2,1282.61,494.531,124.716,47.704,305751.43,4770996.18
136,44.8,224,2,1564.504,526.042,165.612,56.42,305746.67,4770986.65
88,44.8,224,0,937.989,643.674,29.03,29.02,305727.74,4771001.62
432,44.8,224,2,692.104,422.687,24.172,12.772,305803.84,4771089.54
434,44.8,224,2,11.176,770.022,23.582,49.549,305715.85,4771013.88
2321,430.6,2153,2,956.561,466.047,51.336,31.185,305758.63,4771017.1
2511,430.6,2153,2,885.22,447.858,38.345,21.999,305769.39,4771029.75
2951,430.6,2153,2,700.932,468.994,43.518,25.792,305753.71,4771035.98
2961,430.6,2153,2,745.665,463.613,49.259,27.706,305757.18,4771034.78
3077,430.6,2153,2,660.434,462.46,37.228,27.164,305756.58,4771043.52
3145,430.6,2153,2,1264.984,498.282,122.542,42.841,305750.18,4770996.82
3153,430.6,2153,2,1360.431,482.035,103.107,38.726,305756.22,4770993.01
3160,430.6,2153,2,1356.442,462.708,68.927,22.973,305764.23,4770993.23
2905,430.6,2153,3,1096.082,500.098,20.578,23.439,305747.8,4771004.01
3164,430.6,2153,2,647.802,574.37,111.967,68.528,305729.89,4771013.94
3158,430.6,2153,0,1095.581,487.846,23.02,34.737,305751.45,4771005.17
3166,430.6,2153,2,1259.873,716.957,264.91,135.848,305726.65,4770994.5
3167,430.6,2153,2,661.204,528.161,114.4,36.228,305735.96,4771020.16
3156,430.6,2153,1,1181.48,473.132,19.523,20.388,305757.87,4771002.06
3169,430.6,2153,2,100.601,748.35,118.682,96.548,305716.87,4771013.53
3162,430.6,2153,0,1183.352,464.052,16.943,27.971,305762.04,4771002.78
3335,506.4,2532,2,352.963,854.139,413.05,144.135,305717.29,4771005.18
3348,506.4,2532,2,622.669,579.075,159.357,70.946,305729.14,4771014.27
3145,506.4,2532,2,956.951,473.842,73.266,31.997,305755.02,4771015.2
3241,506.4,2532,2,1218.211,486.216,120.649,45.699,305753.35,4770999.35
3258,506.4,2532,2,1381.766,507.763,130.499,45.161,305748.91,4770992.21
3368,506.4,2532,2,1653.627,530.112,172.507,56.963,305746.68,4770984.27
3400,506.4,2532,2,1871.8,550.607,91.985,53.724,305745.0,4770979.87
3483,506.4,2532,2,137.88,734.267,212.454,105.356,305717.42,4771013.68
3601,506.4,2532,2,1023.932,530.129,108.072,62.809,305740.34,4771004.64
3616,506.4,2532,2,1041.944,506.65,87.232,44.616,305745.47,4771005.85
3625,506.4,2532,2,788.417,469.055,57.646,32.576,305754.97,4771028.7
3627,506.4,2532,2,489.636,585.564,189.107,60.019,305726.94,4771018.0
3610,506.4,2532,2,695.297,469.431,37.421,23.001,305753.41,4771036.24
3643,506.4,2532,2,669.114,452.417,24.532,17.394,305763.42,4771050.09
3876,621.6,3108,2,632.506,584.006,157.977,69.763,305728.83,4771013.41
3853,621.6,3108,1,922.727,585.575,39.753,38.08,305731.95,4771004.45
3875,621.6,3108,0,818.761,602.469,30.494,68.938,305729.39,4771006.38
3893,621.6,3108,1,966.67,599.594,44.382,42.383,305731.14,4771002.57
3918,621.6,3108,0,964.17,579.837,28.983,56.633,305732.96,4771003.56
3849,621.6,3108,0,923.965,564.106,40.265,55.891,305734.25,4771005.72
3936,621.6,3108,2,1004.709,729.993,312.198,138.543,305724.36,4770998.42
3856,621.6,3108,2,1246.973,492.592,122.113,44.922,305751.63,4770997.77
3968,621.6,3108,2,1485.823,518.087,142.624,50.553,305747.57,4770988.83
3992,621.6,3108,2,445.49,828.57,417.416,166.436,305718.22,4771004.61
4015,621.6,3108,2,548.953,569.143,133.449,53.457,305729.14,4771018.12
4160,621.6,3108,2,1838.824,557.612,160.951,59.837,305743.7,4770981.02
4248,621.6,3108,2,737.958,423.733,25.436,12.552,305800.61,4771076.44
4321,621.6,3108,0,929.165,535.549,19.111,27.188,305738.28,4771007.79
647,188.2,941,2,573.076,560.884,128.18,60.31,305730.3,4771018.4
650,188.2,941,2,386.546,609.909,139.73,63.71,305724.02,4771018.33
667,188.2,941,2,640.447,573.235,145.096,66.922,305729.91,4771014.33
723,188.2,941,0,906.826,572.622,25.167,64.494,305733.09,4771005.69
889,188.2,941,2,483.239,627.165,167.585,77.15,305724.18,4771013.72
734,188.2,941,0,939.009,553.557,23.181,58.07,305735.74,4771005.96
1248,188.2,941,1,985.194,591.855,47.109,45.98,305732.01,4771002.41
1265,188.2,941,0,980.039,577.487,31.436,75.435,305733.37,4771003.22
1271,188.2,941,1,912.724,589.967,29.487,34.565,305731.44,4771004.49
1382,188.2,941,2,709.0,469.731,45.524,27.382,305753.47,4771034.92
1418,188.2,941,2,676.733,464.337,28.325,20.829,305755.76,4771040.75
1427,188.2,941,2,481.507,524.728,121.681,42.488,305733.78,4771030.02
1448,188.2,941,2,654.336,455.754,35.973,23.455,305760.76,4771049.05
1457,188.2,941,2,870.655,481.278,97.151,37.222,305750.91,4771018.97
1463,188.2,941,2,836.054,435.191,46.348,19.803,305781.62,4771044.05
1472,188.2,941,2,1403.052,745.061,252.687,125.279,305726.48,4770992.33
1489,188.2,941,2,1334.413,495.527,105.895,56.308,305751.67,4770994.04
1493,188.2,941,2,922.694,443.647,67.357,25.267,305773.25,4771028.15
1504,188.2,941,2,1033.997,440.626,61.54,24.459,305776.62,4771018.6
1508,188.2,941,2,1107.898,458.797,79.634,30.388,305764.12,4771008.22
1509,188.2,941,2,1849.638,559.413,99.231,57.234,305743.53,4770980.87
2089,365.8,1829,2,180.651,494.52,26.353,14.22,305733.95,4771066.84
2299,365.8,1829,2,870.538,744.293,355.987,174.377,305722.94,4771000.32
2321,365.8,1829,2,562.783,600.263,160.927,74.024,305726.73,4771013.95
2348,365.8,1829,2,1531.162,517.14,147.611,53.46,305748.19,4770987.36
2351,365.8,1829,2,1126.616,556.821,126.13,65.42,305737.37,4770999.75
2354,365.8,1829,2,664.967,422.086,22.193,11.865,305805.95,4771098.25
2358,365.8,1829,2,1091.919,512.196,96.403,42.024,305744.75,4771003.26
2363,365.8,1829,2,772.435,486.858,58.586,32.645,305747.53,4771023.75
2367,365.8,1829,2,825.375,472.079,62.312,36.958,305754.07,4771024.75
2369,365.8,1829,2,677.547,465.615,39.584,26.068,305755.08,4771039.91
2372,365.8,1829,2,278.204,867.956,325.989,148.096,305716.67,4771005.79
2378,365.8,1829,2,1840.468,552.617,92.4,60.553,305744.45,4770980.71
2419,365.8,1829,2,620.271,448.809,45.045,25.319,305765.73,4771059.77
3803,575.0,2875,2,820.495,426.835,36.531,14.59,305793.71,4771055.44
3811,575.0,2875,2,953.334,444.736,61.105,21.722,305772.52,4771024.6
3826,575.0,2875,2,673.989,464.823,40.785,28.318,305755.45,4771040.72
3836,575.0,2875,2,759.276,479.61,65.744,40.01,305749.96,4771026.95
3856,575.0,2875,2,1336.883,503.034,134.225,46.2,305749.65,4770993.88
3851,575.0,2875,0,1083.395,717.031,40.144,99.652,305725.4,4770997.33
3863,575.0,2875,2,1347.719,470.658,96.188,28.147,305760.51,4770993.63
3854,575.0,2875,0,1112.963,702.131,37.375,93.6,305726.23,4770997.02
3876,575.0,2875,2,619.638,590.478,153.984,64.58,305728.14,4771013.17
3881,575.0,2875,2,812.899,473.321,55.268,27.634,305753.34,4771025.24
3853,575.0,2875,1,954.682,597.234,43.272,43.326,305731.22,4771002.99
3875,575.0,2875,0,980.97,689.404,50.74,93.197,305725.78,4770999.56
3849,575.0,2875,0,950.515,578.592,36.394,68.916,305732.94,4771004.03
3858,575.0,2875,0,1037.364,607.624,52.302,75.769,305731.16,4771000.47
3893,575.0,2875,1,1043.72,627.728,28.346,53.063,305729.71,4770999.74
3896,575.0,2875,2,635.136,456.564,31.295,20.333,305759.92,4771050.57
3898,575.0,2875,2,1032.399,444.234,47.413,20.102,305773.47,4771017.5
3899,575.0,2875,0,928.322,548.078,33.789,53.01,305736.37,4771006.75
3733,575.0,2875,2,1535.537,579.354,175.237,92.307,305738.42,4770988.75
3902,575.0,2875,2,523.845,442.25,15.806,12.968,305771.16,4771084.26
3748,575.0,2875,2,1345.38,596.489,169.779,84.17,305734.97,4770993.3
2951,464.8,2324,2,997.661,520.002,98.855,58.928,305741.95,4771006.5
2961,464.8,2324,2,1078.898,507.319,110.555,59.555,305745.75,4771004.18
3077,464.8,2324,2,755.05,474.123,63.57,41.731,305752.15,4771029.28
3145,464.8,2324,2,1107.412,480.504,102.09,36.421,305754.15,4771005.33
3153,464.8,2324,2,916.677,439.371,49.506,20.531,305777.26,4771031.13
3160,464.8,2324,2,1045.046,438.558,59.23,24.094,305778.61,4771018.31
3187,464.8,2324,2,1082.97,452.045,74.068,27.819,305768.05,4771011.28
3241,464.8,2324,2,1335.156,496.789,140.205,50.383,305751.32,4770994.0
3258,464.8,2324,2,1601.224,529.511,172.465,52.252,305746.33,4770985.71
3285,464.8,2324,2,865.079,428.032,34.235,14.869,305791.46,4771046.84
3287,464.8,2324,2,817.945,424.345,24.658,12.176,305798.22,4771059.33
3290,464.8,2324,2,1836.945,514.538,80.121,47.815,305751.36,4770978.21
3291,464.8,2324,2,883.976,482.863,63.381,33.271,305750.51,4771017.75
3292,464.8,2324,2,674.828,460.745,40.459,27.655,305757.81,4771043.21
3293,464.8,2324,2,1436.784,488.582,160.544,38.305,305754.76,4770989.89
3294,464.8,2324,2,634.675,454.672,24.401,17.867,305761.25,4771052.23
3241,480.6,2403,2,1218.263,486.324,118.916,45.093,305753.32,4770999.34
3258,480.6,2403,2,1381.628,507.606,129.917,44.645,305748.95,4770992.22
3318,480.6,2403,2,1015.53,453.231,72.598,27.804,305766.67,4771016.17
3335,480.6,2403,2,353.593,854.167,400.525,144.699,305717.29,4771005.17
3341,480.6,2403,2,883.889,430.003,44.411,19.292,305788.45,4771042.13
3348,480.6,2403,2,626.183,577.309,150.816,70.338,305729.35,4771014.35
3354,480.6,2403,2,955.1,517.103,99.815,64.83,305742.03,4771008.59
3359,480.6,2403,2,962.6,438.057,50.132,17.984,305778.8,4771026.86
3360,480.6,2403,2,1069.073,509.236,123.204,63.22,305745.17,4771004.44
3361,480.6,2403,2,730.074,476.144,41.426,26.426,305750.91,4771030.39
3368,480.6,2403,2,1827.871,549.455,94.814,66.075,305744.83,4770980.82
3369,480.6,2403,2,649.548,459.607,34.294,23.938,305758.14,4771046.62
3373,480.6,2403,2,1190.446,454.623,77.616,23.937,305767.29,4771003.34
3375,480.6,2403,2,739.657,460.494,39.733,21.11,305758.9,4771037.01
3379,480.6,2403,2,599.82,447.997,24.97,19.739,305766.19,4771063.54
3380,480.6,2403,2,677.409,452.654,34.283,18.569,305763.35,4771048.92
3367,480.6,2403,2,1594.197,491.835,111.686,38.021,305755.17,4770984.11
647,128.2,641,2,569.916,562.482,129.487,61.334,305730.09,4771018.29
650,128.2,641,2,399.097,612.55,175.02,63.995,305724.02,4771017.63
649,128.2,641,2,882.929,751.043,291.811,130.527,305722.83,4770999.99
648,128.2,641,2,1463.825,520.669,148.782,48.82,305746.82,4770989.59
665,128.2,641,2,1260.866,496.837,107.364,38.715,305750.54,4770997.03
654,128.2,641,2,1816.061,553.447,206.926,67.879,305744.13,4770981.32
667,128.2,641,2,637.302,575.976,144.971,67.073,305729.61,4771014.12
668,128.2,641,2,675.832,424.196,20.17,10.157,305800.64,4771089.82
716,128.2,641,2,1021.402,533.968,106.665,64.547,305739.65,4771004.46
717,128.2,641,2,763.325,432.441,34.333,14.035,305785.19,4771057.74
723,128.2,641,0,892.358,575.527,34.371,65.328,305732.63,4771005.95
736,128.2,641,2,813.072,427.704,28.141,12.778,305792.31,4771055.58
743,128.2,641,2,1034.158,444.262,61.067,23.784,305773.46,4771017.33
745,128.2,641,2,510.728,483.67,49.869,32.708,305744.29,4771044.36
747,128.2,641,2,745.121,478.647,54.924,32.309,305750.12,4771028.31
750,128.2,641,2,1296.367,465.94,120.239,33.3,305762.16,4770996.33
757,128.2,641,2,335.908,800.607,277.144,201.172,305717.9,4771007.08
734,128.2,641,0,933.103,554.043,27.526,57.128,305735.61,4771006.13
769,128.2,641,2,656.435,460.906,36.26,23.454,305757.44,4771044.98
774,128.2,641,2,801.8,469.947,51.994,31.495,305754.73,4771027.3
788,128.2,641,2,1663.843,512.402,196.99,50.86,305750.42,4770983.05
675,128.2,641,2,1849.893,642.537,168.14,90.898,305734.96,4770984.12
5603,806.4,4032,2,1208.984,489.089,89.556,38.487,305752.32,4770999.62
5704,806.4,4032,2,1843.928,553.699,152.968,61.427,305744.31,4770980.69
5721,806.4,4032,2,541.841,566.53,140.518,52.055,305729.3,4771018.76
5735,806.4,4032,3,919.156,586.179,30.26,44.05,305731.86,4771004.52
5741,806.4,4032,0,912.528,547.566,25.159,54.521,305736.25,4771007.35
